Directory,File,File_2,Id_avant validation,Id,Validation,Opérateur,Contact,Groupe,IGp,Espece,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,Site,Habitat1,Habitat2,Habitat3,NbCris,Fdom,IntMed,Iqual,Ics,Ibuz,Projet,Remarques,Fichier,Loca_disque,Machine
G:/Fichiers sons chiros/Barba/SM2_2/,2-BARBA_20160729_042517_207.wav,2-BARBA_20160729_042517_207.wav,ENVsp,Nyclei,A. Flipo,P. Verte,Main,ENVsp,7,Nyclei,0,2016,7,29,4,25,29/07/2016,4:25,28/07/2016,2-BARBA,Bois d'Arrentement ,,,,6,28,0,9,4,0,Barbalux,,,G:/Fichiers ,SM2-2
G:/Fichiers sons chiros/Barba/SM2_2/,2-BARBA_20160729_230638_563.wav,2-BARBA_20160729_230638_563.wav,Pip50,Pip50,A. Flipo,P. Verte,Main,Pip50,10,Pippyg,4,2016,7,29,23,6,29/07/2016,23:06,29/07/2016,2-BARBA,Bois Villers la Loue,,,,23,53,81,8,0,0,Barbalux,,,G:/Fichiers ,SM2-2
G:/Fichiers sons chiros/Barba/SM2_2/,2-BARBA_20160729_231342_563.wav,2-BARBA_20160729_231342_563.wav,ChiroSp,Eptser,Smits Q.,P. Verte,Main,ENVsp,4,Eptser,4,2016,7,29,23,13,29/07/2016,23:13,29/07/2016,2-BARBA,Bois Villers la Loue,,,,24,32,80,6,4,0,Barbalux,,,G:/Fichiers ,SM2-2
G:/Fichiers sons chiros/Barba/SM2_2/,2-BARBA_20160729_232943_642.wav,2-BARBA_20160729_232943_642.wav,ChiroSp,Myomyo,Smits Q.,P. Verte,Main,Myosp,4,Myomyo,4,2016,7,29,23,29,29/07/2016,23:29,29/07/2016,2-BARBA,Bois Villers la Loue,,,,34,34,113,7,2,0,Barbalux,Durée !,,G:/Fichiers ,SM2-2
G:/Fichiers sons chiros/Barba/SM2_2/,2-BARBA_20160730_000452_984.wav,2-BARBA_20160730_000452_984.wav,ChiroSp,Eptser,A. Flipo,P. Verte,Main,ENVsp,1,Eptser,1,2016,7,30,0,4,30/07/2016,0:04,29/07/2016,2-BARBA,Bois Villers la Loue,,,,13,29,0,7,3,0,Barbalux,,,G:/Fichiers ,SM2-2
G:/Fichiers sons chiros/Barba/SM2_2/,2-BARBA_20160730_001023_326.wav,2-BARBA_20160730_001023_326.wav,ChiroSp,ENVsp,A. Flipo,P. Verte,Main,ENVsp,2,Eptser,0,2016,7,30,0,10,30/07/2016,0:10,29/07/2016,2-BARBA,Bois Villers la Loue,,,,26,29,159,7,2,0,Barbalux,,,G:/Fichiers ,SM2-2
G:/Fichiers sons chiros/Barba/SM2_2/,2-BARBA_20160730_004100_343.wav,2-BARBA_20160730_004100_343.wav,ChiroSp,Eptser,A. Flipo,P. Verte,Secondary,ENVsp,4,Eptser,4,2016,7,30,0,41,30/07/2016,0:41,29/07/2016,2-BARBA,Bois Villers la Loue,,,,8,32,116,7,0,0,Barbalux,,,G:/Fichiers ,SM2-2
G:/Fichiers sons chiros/Barba/SM2_2/,2-BARBA_20160730_004449_258.wav,2-BARBA_20160730_004449_258.wav,ChiroSp,Eptser,Herry B. & Smits Q.,P. Verte,Secondary,Barbar,4,Barbar,0,2016,7,30,0,44,30/07/2016,0:44,29/07/2016,2-BARBA,Bois Villers la Loue,,,,3,32,54,5,0,0,Barbalux,,,G:/Fichiers ,SM2-2
G:/Fichiers sons chiros/Barba/SM2_2/,2-BARBA_20160730_004727_217.wav,2-BARBA_20160730_004727_217.wav,ChiroSp,Eptser,Smits Q.,P. Verte,Secondary,ENVsp,2,Eptser,2,2016,7,30,0,47,30/07/2016,0:47,29/07/2016,2-BARBA,Bois Villers la Loue,,,,4,34,29,6,4,0,Barbalux,,,G:/Fichiers ,SM2-2
G:/Fichiers sons chiros/Barba/SM2_2/,2-BARBA_20160731_214224_000.wav,2-BARBA_20160731_214224_000.wav,ChiroSp,Nyclei,Smits Q.,P. Verte,Secondary,ENVsp,4,Nyclei,4,2016,7,31,21,42,31/07/2016,21:42,31/07/2016,2-BARBA,Mellier amont des forges,,,,3,23,0,9,4,0,Barbalux,,,G:/Fichiers ,SM2-2
G:/Fichiers sons chiros/Barba/SM2_2/,2-BARBA_20160731_224129_000.wav,2-BARBA_20160731_224129_000.wav,ChiroSp,Nyclei,A. Flipo,P. Verte,Secondary,ENVsp,2,Eptser,2,2016,7,31,22,41,31/07/2016,22:41,31/07/2016,2-BARBA,Mellier amont des forges,,,,4,26,7,7,6,0,Barbalux,,,G:/Fichiers ,SM2-2
G:/Fichiers sons chiros/Barba/SM2_2/,2-BARBA_20160731_225846_805.wav,2-BARBA_20160731_225846_805.wav,ChiroSp,ENVsp,Smits Q.,P. Verte,Main,ENVsp,2,Eptser,2,2016,7,31,22,58,31/07/2016,22:58,31/07/2016,2-BARBA,Mellier amont des forges,,,,69,39,0,4,7,0,Barbalux,,,G:/Fichiers ,SM2-2
G:/Fichiers sons chiros/Barba/SM2_2/,2-BARBA_20160801_002257_330.wav,2-BARBA_20160801_002257_330.wav,ChiroSp,Myosp,Smits Q.,P. Verte,Main,Myosp,5,Myobec,5,2016,8,1,0,22,1/08/2016,0:22,31/07/2016,2-BARBA,Mellier amont des forges,,,,1,38,0,3,0,0,Barbalux,Mauvaise qualité,,G:/Fichiers ,SM2-2
G:/Fichiers sons chiros/Barba/SM2_2/,2-BARBA_20160804_014541_681.wav,2-BARBA_20160804_014541_681.wav,ChiroSp,Nyclei,A. Flipo,Doucet D.,Secondary,ENVsp,3,Nyclei,3,2016,8,4,1,45,4/08/2016,1:45,3/08/2016,2-BARBA,Habay - Vallée de l'Arlune,Lisière vraie (milieu ouvert/milieux forestier),Bande boisée et alignement d'arbres,"Chemin (induré, circulation véhicule lents)",4,24,0,9,4,0,Barbalux,,,G:/Fichiers ,SM2-2
G:/Fichiers sons chiros/Barba/SM2_2/,2-BARBA_20160804_214214_000.wav,2-BARBA_20160804_214214_000.wav,ChiroSp,ENVsp,A. Flipo,Doucet D.,Secondary,ENVsp,5,Eptser,0,2016,8,4,21,42,4/08/2016,21:42,4/08/2016,2-BARBA,Habay - Vallée de l'Arlune,Cours d'eau - ruisseau (L < 3m),Bande boisée et alignement d'arbres,"Chemin (induré, circulation véhicule lents)",9,28,26,7,6,0,Barbalux,,,G:/Fichiers ,SM2-2
G:/Fichiers sons chiros/Barba/SM2_2/,2-BARBA_20160804_214249_000.wav,2-BARBA_20160804_214249_000.wav,ChiroSp,ENVsp,A. Flipo,Doucet D.,Secondary,ENVsp,3,Eptser,0,2016,8,4,21,42,4/08/2016,21:42,4/08/2016,2-BARBA,Habay - Vallée de l'Arlune,Cours d'eau - ruisseau (L < 3m),Bande boisée et alignement d'arbres,"Chemin (induré, circulation véhicule lents)",16,27,0,7,8,0,Barbalux,,,G:/Fichiers ,SM2-2
G:/Fichiers sons chiros/Barba/SM2_2/,2-BARBA_20160804_214304_000.wav,2-BARBA_20160804_214304_000.wav,ChiroSp,Nyclei,A. Flipo,Doucet D.,Secondary,ENVsp,3,Nycnoc,1,2016,8,4,21,43,4/08/2016,21:43,4/08/2016,2-BARBA,Habay - Vallée de l'Arlune,Cours d'eau - ruisseau (L < 3m),Bande boisée et alignement d'arbres,"Chemin (induré, circulation véhicule lents)",10,23,0,7,8,0,Barbalux,,,G:/Fichiers ,SM2-2
G:/Fichiers sons chiros/Barba/SM2_2/,2-BARBA_20160804_214334_000.wav,2-BARBA_20160804_214334_000.wav,ChiroSp,Nyclei,A. Flipo,Doucet D.,Secondary,ENVsp,1,Nyclei,1,2016,8,4,21,43,4/08/2016,21:43,4/08/2016,2-BARBA,Habay - Vallée de l'Arlune,Cours d'eau - ruisseau (L < 3m),Bande boisée et alignement d'arbres,"Chemin (induré, circulation véhicule lents)",7,23,11,8,5,0,Barbalux,,,G:/Fichiers ,SM2-2
G:/Fichiers sons chiros/Barba/SM2_2/,2-BARBA_20160804_230933_153.wav,2-BARBA_20160804_230933_153.wav,Myonat,Myonat,Smits Q.,Doucet D.,Main,Myosp,6,Myonat,6,2016,8,4,23,9,4/08/2016,23:09,4/08/2016,2-BARBA,Habay - Vallée de l'Arlune,Cours d'eau - ruisseau (L < 3m),Bande boisée et alignement d'arbres,"Chemin (induré, circulation véhicule lents)",2,53,170,0,0,0,Barbalux,,,G:/Fichiers ,SM2-2
G:/Fichiers sons chiros/Barba/SM2_2/,2-BARBA_20160805_214321_043.wav,2-BARBA_20160805_214321_043.wav,ENVsp,Eptser,Smits Q.,Doucet D.,Main,ENVsp,7,Eptser,3,2016,8,5,21,43,5/08/2016,21:43,5/08/2016,2-BARBA,Habay - Vallée de l'Arlune,Lisière vraie (milieu ouvert/milieux forestier),Arbre isolé,,17,28,138,7,0,0,Barbalux,,,G:/Fichiers ,SM2-2
G:/Fichiers sons chiros/Barba/SM2_2/,2-BARBA_20160805_225002_071.wav,2-BARBA_20160805_225002_071.wav,Pipnat,Pipnat,A. Flipo,Doucet D.,Main,Pip35,8,Pipnat,7,2016,8,5,22,50,5/08/2016,22:50,5/08/2016,2-BARBA,Habay - Vallée de l'Arlune,Lisière vraie (milieu ouvert/milieux forestier),Arbre isolé,,8,40,173,8,0,0,Barbalux,,,G:/Fichiers ,SM2-2
G:/Fichiers sons chiros/Barba/SM2_2/,2-BARBA_20160806_214447_106.wav,2-BARBA_20160806_214447_106.wav,ENVsp,Eptser,A. Flipo,Doucet D.,Main,ENVsp,8,Eptser,1,2016,8,6,21,44,6/08/2016,21:44,6/08/2016,2-BARBA,Habay - Vallée de l'Arlune,Lisière vraie (milieu ouvert/milieux forestier),Arbre isolé,,19,24,270,7,0,0,Barbalux,,,G:/Fichiers ,SM2-2
G:/Fichiers sons chiros/Barba/SM2_2/,2-BARBA_20160806_220250_157.wav,2-BARBA_20160806_220250_157.wav,ChiroSp,Nyclei,Smits Q.,Doucet D.,Main,ENVsp,5,Nyclei,5,2016,8,6,22,2,6/08/2016,22:02,6/08/2016,2-BARBA,Habay - Vallée de l'Arlune,Lisière vraie (milieu ouvert/milieux forestier),Arbre isolé,,3,23,0,7,0,0,Barbalux,,,G:/Fichiers ,SM2-2
G:/Fichiers sons chiros/Barba/SM2_2/,2-BARBA_20160806_223140_136.wav,2-BARBA_20160806_223140_136.wav,Myonat,Myonat,Smits Q.,Doucet D.,Main,Myosp,6,Myonat,6,2016,8,6,22,31,6/08/2016,22:31,6/08/2016,2-BARBA,Habay - Vallée de l'Arlune,Lisière vraie (milieu ouvert/milieux forestier),Arbre isolé,,22,53,0,0,3,0,Barbalux,,,G:/Fichiers ,SM2-2
G:/Fichiers sons chiros/Barba/SM2_2/,2-BARBA_20160806_234156_820.wav,2-BARBA_20160806_234156_820.wav,ChiroSp,ChiroSp,A. Flipo,Doucet D.,Main,Pip35,5,Pipnat,5,2016,8,6,23,41,6/08/2016,23:41,6/08/2016,2-BARBA,Habay - Vallée de l'Arlune,Lisière vraie (milieu ouvert/milieux forestier),Arbre isolé,,41,42,125,10,2,0,Barbalux,,,G:/Fichiers ,SM2-2
G:/Fichiers sons chiros/Barba/SM2_2/,2-BARBA_20160807_000152_571.wav,2-BARBA_20160807_000152_571.wav,ChiroSp,Myomyo,Smits Q.,Doucet D.,Main,Myosp,2,Myomyo,2,2016,8,7,0,1,7/08/2016,0:01,6/08/2016,2-BARBA,Habay - Vallée de l'Arlune,Lisière vraie (milieu ouvert/milieux forestier),Arbre isolé,,10,29,150,5,0,0,Barbalux,,,G:/Fichiers ,SM2-2
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160703_220331_346.wav,A-BARBA_20160703_220331_346.wav,Nyclei,Nyclei,Smits Q.,Dandoit T.,Main,ENVsp,7,Nyclei,6,2016,7,3,22,3,3/07/2016,22:03,3/07/2016,A-BARBA,Tournant limes,Cours d'eau - ruisseau (L < 3m),Bande boisée et alignement d'arbres,Autre,11,23,257,10,0,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160703_220531_304.wav,A-BARBA_20160703_220531_304.wav,Pipnat,Pipnat,A. Flipo,Dandoit T.,Main,Pip35,9,Pipnat,9,2016,7,3,22,5,3/07/2016,22:05,3/07/2016,A-BARBA,Tournant limes,Cours d'eau - ruisseau (L < 3m),Bande boisée et alignement d'arbres,Autre,8,40,0,9,5,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160703_220838_865.wav,A-BARBA_20160703_220838_865.wav,Nyclei,Nyclei,Smits Q.,Dandoit T.,Main,ENVsp,7,Nyclei,7,2016,7,3,22,8,3/07/2016,22:08,3/07/2016,A-BARBA,Tournant limes,Cours d'eau - ruisseau (L < 3m),Bande boisée et alignement d'arbres,Autre,7,23,0,7,0,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160703_221513_637.wav,A-BARBA_20160703_221513_637.wav,ChiroSp,Nycnoc,A. Flipo,Dandoit T.,Main,ENVsp,1,Nycnoc,1,2016,7,3,22,15,3/07/2016,22:15,3/07/2016,A-BARBA,Tournant limes,Cours d'eau - ruisseau (L < 3m),Bande boisée et alignement d'arbres,Autre,4,21,0,10,1,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160703_224936_397.wav,A-BARBA_20160703_224936_397.wav,Myomyo,Myomyo,Smits Q.,Dandoit T.,Main,Myosp,8,Myomyo,8,2016,7,3,22,49,3/07/2016,22:49,3/07/2016,A-BARBA,Tournant limes,Cours d'eau - ruisseau (L < 3m),Bande boisée et alignement d'arbres,Autre,33,31,138,7,0,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160704_002923_414.wav,A-BARBA_20160704_002923_414.wav,ENVsp,Eptser,Smits Q.,Dandoit T.,Main,ENVsp,10,Eptser,4,2016,7,4,0,29,4/07/2016,0:29,3/07/2016,A-BARBA,Tournant limes,Cours d'eau - ruisseau (L < 3m),Bande boisée et alignement d'arbres,Autre,11,26,258,9,0,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160704_045223_268.wav,A-BARBA_20160704_045223_268.wav,ChiroSp,ChiroSp,A. Flipo,Dandoit T.,Main,Rhisp,2,Rhihip,2,2016,7,4,4,52,4/07/2016,4:52,3/07/2016,A-BARBA,Tournant limes,Cours d'eau - ruisseau (L < 3m),Bande boisée et alignement d'arbres,Autre,2,45,173,6,0,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160704_224540_701.wav,A-BARBA_20160704_224540_701.wav,ENVsp,Nyclei,A. Flipo,Dandoit T.,Main,ENVsp,10,Eptser,0,2016,7,4,22,45,4/07/2016,22:45,4/07/2016,A-BARBA,Tournant limes,Cours d'eau - ruisseau (L < 3m),Bande boisée et alignement d'arbres,Autre,27,26,0,10,3,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160705_005503_573.wav,A-BARBA_20160705_005503_573.wav,ChiroSp,Myomyo,Smits Q.,Dandoit T.,Main,Myosp,4,Myomyo,4,2016,7,5,0,55,5/07/2016,0:55,4/07/2016,A-BARBA,Tournant limes,Cours d'eau - ruisseau (L < 3m),Bande boisée et alignement d'arbres,Autre,24,29,144,7,2,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160705_014947_971.wav,A-BARBA_20160705_014947_971.wav,Rhifer,Rhifer,A. Flipo,Dandoit T.,Main,Rhisp,10,Rhifer,10,2016,7,5,1,49,5/07/2016,1:49,4/07/2016,A-BARBA,Tournant limes,Cours d'eau - ruisseau (L < 3m),Bande boisée et alignement d'arbres,Autre,8,81,0,7,0,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160705_015656_769.wav,A-BARBA_20160705_015656_769.wav,Myosp,Myosp,Smits Q.,Dandoit T.,Main,Myosp,9,Myobec,4,2016,7,5,1,56,5/07/2016,1:56,4/07/2016,A-BARBA,Tournant limes,Cours d'eau - ruisseau (L < 3m),Bande boisée et alignement d'arbres,Autre,11,39,231,6,0,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160705_042947_249.wav,A-BARBA_20160705_042947_249.wav,Pipnat,Pipnat,A. Flipo,Dandoit T.,Main,Pip35,6,Pipnat,6,2016,7,5,4,29,5/07/2016,4:29,4/07/2016,A-BARBA,Tournant limes,Cours d'eau - ruisseau (L < 3m),Bande boisée et alignement d'arbres,Autre,25,42,93,10,2,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160705_045007_069.wav,A-BARBA_20160705_045007_069.wav,Nycnoc,ENVsp,Smits Q.,Dandoit T.,Main,ENVsp,8,Nycnoc,8,2016,7,5,4,50,5/07/2016,4:50,4/07/2016,A-BARBA,Tournant limes,Cours d'eau - ruisseau (L < 3m),Bande boisée et alignement d'arbres,Autre,1,21,0,8,0,0,Barbalux,Ne peu texclure Nyclei,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160705_051116_345.wav,A-BARBA_20160705_051116_345.wav,Nyclei,Nyclei,Smits Q.,Dandoit T.,Main,ENVsp,7,Nyclei,7,2016,7,5,5,11,5/07/2016,5:11,4/07/2016,A-BARBA,Tournant limes,Cours d'eau - ruisseau (L < 3m),Bande boisée et alignement d'arbres,Autre,4,22,0,8,0,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160705_053424_000.wav,A-BARBA_20160705_053424_000.wav,Nyclei,Nyclei,Smits Q.,Dandoit T.,Main,ENVsp,7,Nyclei,7,2016,7,5,5,34,5/07/2016,5:34,4/07/2016,A-BARBA,Tournant limes,Cours d'eau - ruisseau (L < 3m),Bande boisée et alignement d'arbres,Autre,19,24,0,8,2,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160705_222132_862.wav,A-BARBA_20160705_222132_862.wav,ChiroSp,ENVsp,A. Flipo,Dandoit T.,Main,ENVsp,5,Nycnoc,2,2016,7,5,22,21,5/07/2016,22:21,5/07/2016,A-BARBA,La Praille,Cours d'eau - ruisseau (L < 3m),Bande boisée et alignement d'arbres,Autre,14,23,156,7,1,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160705_222137_862.wav,A-BARBA_20160705_222137_862.wav,ChiroSp,ENVsp,A. Flipo,Dandoit T.,Main,ENVsp,5,Nycnoc,3,2016,7,5,22,21,5/07/2016,22:21,5/07/2016,A-BARBA,La Praille,Cours d'eau - ruisseau (L < 3m),Bande boisée et alignement d'arbres,Autre,16,23,273,7,3,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160705_222847_921.wav,A-BARBA_20160705_222847_921.wav,ENVsp,Eptser,Smits Q.,Dandoit T.,Main,ENVsp,10,Eptser,4,2016,7,5,22,28,5/07/2016,22:28,5/07/2016,A-BARBA,La Praille,Cours d'eau - ruisseau (L < 3m),Bande boisée et alignement d'arbres,Autre,7,24,155,7,0,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160705_225426_251.wav,A-BARBA_20160705_225426_251.wav,Pipnat,Pipnat,A. Flipo,Dandoit T.,Main,Pip35,7,Pipnat,7,2016,7,5,22,54,5/07/2016,22:54,5/07/2016,A-BARBA,La Praille,Cours d'eau - ruisseau (L < 3m),Bande boisée et alignement d'arbres,Autre,7,41,167,7,0,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160706_225041_255.wav,A-BARBA_20160706_225041_255.wav,ENVsp,Nyclei,A. Flipo,Dandoit T.,Main,ENVsp,10,Nyclei,3,2016,7,6,22,50,6/07/2016,22:50,6/07/2016,A-BARBA,La Praille,Cours d'eau - ruisseau (L < 3m),Bande boisée et alignement d'arbres,,11,23,306,8,1,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160706_233423_895.wav,A-BARBA_20160706_233423_895.wav,ChiroSp,Pipnat,A. Flipo,Dandoit T.,Main,Pip35,2,Pipnat,1,2016,7,6,23,34,6/07/2016,23:34,6/07/2016,A-BARBA,La Praille,Cours d'eau - ruisseau (L < 3m),Bande boisée et alignement d'arbres,,28,43,126,8,1,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160707_233427_153.wav,A-BARBA_20160707_233427_153.wav,Myosp,Myobec,Smits Q.,Nicolas J.P.,Main,Myosp,9,Myobec,4,2016,7,7,23,34,7/07/2016,23:34,7/07/2016,A-BARBA,Moleux,Forêt mixte,Autre,Autre,16,39,144,7,2,0,Barbalux,"Signaux long, bas isolé",,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160707_233807_192.wav,A-BARBA_20160707_233807_192.wav,Myomyo,Myomyo,Smits Q.,Nicolas J.P.,Main,Myosp,7,Myomyo,7,2016,7,7,23,38,7/07/2016,23:38,7/07/2016,A-BARBA,Moleux,Forêt mixte,Autre,Autre,16,30,0,6,3,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160707_235219_000.wav,A-BARBA_20160707_235219_000.wav,ChiroSp,Myomyo,Smits Q.,Nicolas J.P.,Main,Myosp,4,Myomyo,4,2016,7,7,23,52,7/07/2016,23:52,7/07/2016,A-BARBA,Moleux,Forêt mixte,Autre,Autre,48,30,0,9,6,1,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160708_223250_901.wav,A-BARBA_20160708_223250_901.wav,ChiroSp,ChiroSp,A. Flipo,Nicolas J.P.,Main,Rhisp,1,Rhihip,1,2016,7,8,22,32,8/07/2016,22:32,8/07/2016,A-BARBA,Antrogne (Aulnaie),Forêt feuillue,Autre,,1,43,0,4,0,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160708_223409_718.wav,A-BARBA_20160708_223409_718.wav,Rhihip,ChiroSp,Smits Q.,Nicolas J.P.,Main,Rhisp,6,Rhihip,6,2016,7,8,22,34,8/07/2016,22:34,8/07/2016,A-BARBA,Antrogne (Aulnaie),Forêt feuillue,Autre,,1,44,0,5,0,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160708_230239_548.wav,A-BARBA_20160708_230239_548.wav,ChiroSp,ChiroSp,A. Flipo,Nicolas J.P.,Main,Rhisp,1,Rhihip,1,2016,7,8,23,2,8/07/2016,23:02,8/07/2016,A-BARBA,Antrogne (Aulnaie),Forêt feuillue,Autre,,1,44,0,5,0,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160708_232604_000.wav,A-BARBA_20160708_232604_000.wav,ChiroSp,ChiroSp,A. Flipo,Nicolas J.P.,Main,Rhisp,0,Rhihip,0,2016,7,8,23,26,8/07/2016,23:26,8/07/2016,A-BARBA,Antrogne (Aulnaie),Forêt feuillue,Autre,,2,39,0,1,1,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160709_043619_857.wav,A-BARBA_20160709_043619_857.wav,ENVsp,ENVsp,Smits Q.,Nicolas J.P.,Secondary,ENVsp,10,Eptser,4,2016,7,9,4,36,9/07/2016,4:36,8/07/2016,A-BARBA,Antrogne (Aulnaie),Forêt feuillue,Autre,,4,24,0,8,0,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160709_053300_933.wav,A-BARBA_20160709_053300_933.wav,Nyclas,ChiroSp,Smits Q.,Nicolas J.P.,Main,ENVsp,7,Nyclas,7,2016,7,9,5,33,9/07/2016,5:33,8/07/2016,A-BARBA,Antrogne (Aulnaie),Forêt feuillue,Autre,,18,17,78,9,2,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160709_053312_417.wav,A-BARBA_20160709_053312_417.wav,Nyclas,ChiroSp,Smits Q.,Nicolas J.P.,Main,ENVsp,6,Nyclas,6,2016,7,9,5,33,9/07/2016,5:33,8/07/2016,A-BARBA,Antrogne (Aulnaie),Forêt feuillue,Autre,,14,17,0,9,2,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160709_214817_335.wav,A-BARBA_20160709_214817_335.wav,ChiroSp,Nyclei,Smits Q.,Nicolas J.P.,Secondary,ENVsp,4,Nyclei,4,2016,7,9,21,48,9/07/2016,21:48,9/07/2016,A-BARBA,Antrogne (Demi-Terme),Forêt résineuse,Autre,Autre,5,23,214,7,1,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160709_220444_463.wav,A-BARBA_20160709_220444_463.wav,ChiroSp,Myosp,A. Flipo,Nicolas J.P.,Secondary,Barbar,0,Barbar,0,2016,7,9,22,4,9/07/2016,22:04,9/07/2016,A-BARBA,Antrogne (Demi-Terme),Forêt résineuse,Autre,Autre,2,38,45,5,1,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160709_223426_936.wav,A-BARBA_20160709_223426_936.wav,ChiroSp,ChiroSp,Smits Q.,Nicolas J.P.,Main,Myosp,2,Myomyo,2,2016,7,9,22,34,9/07/2016,22:34,9/07/2016,A-BARBA,Antrogne (Demi-Terme),Forêt résineuse,Autre,Autre,10,31,106,7,0,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160709_224820_229.wav,A-BARBA_20160709_224820_229.wav,Rhifer,Rhifer,A. Flipo,Nicolas J.P.,Main,Rhisp,10,Rhifer,10,2016,7,9,22,48,9/07/2016,22:48,9/07/2016,A-BARBA,Antrogne (Demi-Terme),Forêt résineuse,Autre,Autre,26,79,0,10,2,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160710_003218_783.wav,A-BARBA_20160710_003218_783.wav,Pipnat,Pipnat,A. Flipo,Nicolas J.P.,Main,Pip35,9,Pipnat,8,2016,7,10,0,32,10/07/2016,0:32,9/07/2016,A-BARBA,Antrogne (Demi-Terme),Forêt résineuse,Autre,Autre,23,41,142,7,1,0,Barbalux,,,G:/Fichiers ,SM2-A
G:/Fichiers sons chiros/Barba/SM2_A/,A-BARBA_20160710_223557_732.wav,A-BARBA_20160710_223557_732.wav,ChiroSp,ChiroSp,A. Flipo,Nicolas J.P.,Secondary,Rhisp,0,Rhihip,0,2016,7,10,22,35,10/07/2016,22:35,10/07/2016,A-BARBA,Boult (Rez de Boult),Forêt feuillue,Autre,Autre,2,41,42,5,0,0,Barbalux,,,G:/Fichiers ,SM2-A
