Dossier,Fichier,Id_avant validation,Id,Validation,Opérateur,Contact,Groupe,IGp,Espece,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Lieu,Site,Habitat1,Habitat2,habitat3,NbCris,Fdom,IntMed,Iqual,Ics,Ibuz,Remarques,Projet,Machine,Micro
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170528_220554_000.wav,ENVsp,Eptser,Q. Smits,P. Verté,Principal,ENVsp,7,Eptnil,3,2017,5,28,22,5,28/05/2017,22:05,28/05/2017,H-BARBA,Les Cornettes,,,,23,30,137,7,4,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170528_221232_000.wav,ENVsp,Eptser,Q. Smits,P. Verté,Secondaire,ENVsp,10,Eptser,3,2017,5,28,22,12,28/05/2017,22:12,28/05/2017,H-BARBA,Les Cornettes,,,,22,26,43,8,6,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170528_221735_000.wav,ChiroSp,Myodau,Q. Smits,P. Verté,Principal,Myosp,3,Myodau,2,2017,5,28,22,17,28/05/2017,22:17,28/05/2017,H-BARBA,Les Cornettes,,,,44,44,0,6,4,1,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170528_222450_000.wav,ChiroSp,Pip35,Q. Smits,P. Verté,Principal,Pip35,4,Pipnat,3,2017,5,28,22,24,28/05/2017,22:24,28/05/2017,H-BARBA,Les Cornettes,,,,14,43,0,7,1,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170528_231002_000.wav,ChiroSp,Myosp,Q. Smits,P. Verté,Principal,Myosp,5,Myoalc,3,2017,5,28,23,10,28/05/2017,23:10,28/05/2017,H-BARBA,Les Cornettes,,,,83,50,30,4,2,1,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170530_012452_000.wav,ENVsp,Nyclei,C. Brabant,P. Verté,Principal,ENVsp,10,Vesmur,0,2017,5,30,1,24,30/05/2017,1:24,29/05/2017,H-BARBA,en amont du village de Cugnon,,,,2,24,0,5,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/,H-BARBA_20170530_233744_000.wav,ENVsp,Eptser,C. Brabant,P. Verté,Principal,ENVsp,10,Eptser,2,2017,5,30,23,37,30/05/2017,23:37,30/05/2017,H-BARBA,en amont du village de Cugnon,,,,8,26,272,6,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170505_223023_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Myosp,4,Myoalc,3,2017,5,5,22,30,5/05/2017,22:30,5/05/2017,H-BARBA,Pisciculture Florenville,,,,43,56,61,4,4,0,Peut-être Pipistrelle commune,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170505_224650_000.wav,Rhihip,ChiroSp,Q. Smits,P. Verté,Principal,Rhisp,6,Rhihip,6,2017,5,5,22,46,5/05/2017,22:46,5/05/2017,H-BARBA,Pisciculture Florenville,,,,1,45,0,4,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170505_232914_000.wav,Myonat,Myonat,Q. Smits,P. Verté,Principal,Myosp,8,Myonat,6,2017,5,5,23,29,5/05/2017,23:29,5/05/2017,H-BARBA,Pisciculture Florenville,,,,16,54,83,2,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170507_040151_000.wav,Rhihip,Myosp,Q. Smits,P. Verté,Principal,Rhisp,7,Rhihip,7,2017,5,7,4,1,7/05/2017,4:01,6/05/2017,H-BARBA,Pisciculture Florenville,,,,1,46,0,5,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170507_213918_000.wav,Pip35,Pip35,Q. Smits,P. Verté,Principal,Pip35,7,Pipnat,4,2017,5,7,21,39,7/05/2017,21:39,7/05/2017,H-BARBA,Pisciculture Florenville,,,,1,41,0,5,1,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170509_220124_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Myosp,4,Myobec,4,2017,5,9,22,1,9/05/2017,22:01,9/05/2017,H-BARBA,Mare forestière,,,,4,40,111,6,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170509_221836_000.wav,Myosp,Myoema,Q. Smits,P. Verté,Principal,Myosp,9,Myoema,1,2017,5,9,22,18,9/05/2017,22:18,9/05/2017,H-BARBA,Mare forestière,,,,9,67,93,3,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170509_235054_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Plesp,3,Pleaur,0,2017,5,9,23,50,9/05/2017,23:50,9/05/2017,H-BARBA,Mare forestière,,,,2,28,0,5,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170510_224203_000.wav,ChiroSp,Eptser,Q. Smits,P. Verté,Principal,ENVsp,2,Eptser,1,2017,5,10,22,42,10/05/2017,22:42,10/05/2017,H-BARBA,Mare forestière,,,,5,27,9,6,1,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170510_224435_000.wav,Myonat,Myonat,Q. Smits,P. Verté,Principal,Myosp,8,Myonat,7,2017,5,10,22,44,10/05/2017,22:44,10/05/2017,H-BARBA,Mare forestière,,,,17,42,71,1,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170510_231708_000.wav,ChiroSp,ChiroSp,C. Brabant,P. Verté,Principal,Rhisp,0,Rhihip,0,2017,5,10,23,17,10/05/2017,23:17,10/05/2017,H-BARBA,Mare forestière,,,,1,47,0,3,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170513_003024_000.wav,ChiroSp,ChiroSp,C. Brabant,P. Verté,Principal,Rhisp,5,Rhihip,5,2017,5,13,0,30,13/05/2017,0:30,12/05/2017,H-BARBA,Vallon Manhelles,,,,1,46,890,6,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170513_010442_000.wav,Myonat,Myonat,Q. Smits,P. Verté,Principal,Myosp,7,Myonat,7,2017,5,13,1,4,13/05/2017,1:04,12/05/2017,H-BARBA,Vallon Manhelles,,,,4,32,0,1,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170516_011208_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Barbar,2,Barbar,2,2017,5,16,1,12,16/05/2017,1:12,15/05/2017,H-BARBA,Vallon Manhelles,,,,1,41,0,5,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170516_225519_000.wav,Myosp,Myosp,Q. Smits,P. Verté,Principal,Myosp,7,Myobec,1,2017,5,16,22,55,16/05/2017,22:55,16/05/2017,H-BARBA,Vallée des Acenses Dohan,,,,21,41,97,5,2,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170517_010838_000.wav,ChiroSp,Plesp,Q. Smits,P. Verté,Principal,Plesp,3,Pleaus,2,2017,5,17,1,8,17/05/2017,1:08,16/05/2017,H-BARBA,Vallée des Acenses Dohan,,,,6,25,298,7,5,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170517_042159_000.wav,Pipnat,Pipnat,Q. Smits,P. Verté,Principal,Pip35,6,Pipnat,6,2017,5,17,4,21,17/05/2017,4:21,16/05/2017,H-BARBA,Vallée des Acenses Dohan,,,,3,41,0,6,1,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170517_051216_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Myosp,2,Myobra,2,2017,5,17,5,12,17/05/2017,5:12,16/05/2017,H-BARBA,Vallée des Acenses Dohan,,,,2,43,0,5,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170517_214918_000.wav,Myosp,Myosp,Q. Smits,P. Verté,Principal,Myosp,10,Myomys,1,2017,5,17,21,49,17/05/2017,21:49,17/05/2017,H-BARBA,Vallée des Acenses Dohan,,,,16,44,87,4,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170518_013523_000.wav,Myosp,Myoema,Q. Smits,P. Verté,Principal,Myosp,10,Myoema,4,2017,5,18,1,35,18/05/2017,1:35,17/05/2017,H-BARBA,Vallée des Acenses Dohan,,,,22,58,0,2,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170522_234903_000.wav,ChiroSp,ChiroSp,C. Brabant,P. Verté,Principal,Rhisp,2,Rhifer,2,2017,5,22,23,49,22/05/2017,23:49,22/05/2017,H-BARBA,Layon chênaie claire,,,,1,41,0,6,4,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170523_002725_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Myosp,2,Myomys,2,2017,5,23,0,27,23/05/2017,0:27,22/05/2017,H-BARBA,Layon chênaie claire,,,,1,45,0,5,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170523_011353_000.wav,ChiroSp,Pip35,C. Brabant,P. Verté,Principal,Rhisp,0,Rhifer,0,2017,5,23,1,13,23/05/2017,1:13,22/05/2017,H-BARBA,Layon chênaie claire,,,,2,41,459,5,3,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170523_050802_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Barbar,1,Barbar,1,2017,5,23,5,8,23/05/2017,5:08,22/05/2017,H-BARBA,Layon chênaie claire,,,,1,39,0,5,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170526_005545_000.wav,ChiroSp,Myoema,Q. Smits,P. Verté,Principal,Myosp,5,Myoema,5,2017,5,26,0,55,26/05/2017,0:55,25/05/2017,H-BARBA,Les Cornettes,,,,3,55,80,2,0,0,très probable,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170528_225317_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Myosp,2,Myomyo,2,2017,5,28,22,53,28/05/2017,22:53,28/05/2017,H-BARBA,Les Cornettes,,,,5,28,199,6,1,0,Probablement Myomyo,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170528_225632_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Barbar,1,Barbar,0,2017,5,28,22,56,28/05/2017,22:56,28/05/2017,H-BARBA,Les Cornettes,,,,1,41,0,4,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170528_234706_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Rhisp,2,Rhihip,2,2017,5,28,23,47,28/05/2017,23:47,28/05/2017,H-BARBA,Les Cornettes,,,,1,44,1414,6,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170528_235050_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Barbar,0,Barbar,0,2017,5,28,23,50,28/05/2017,23:50,28/05/2017,H-BARBA,Les Cornettes,,,,27,29,0,5,10,8,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170529_001305_000.wav,Myosp,Myosp,Q. Smits,P. Verté,Principal,Myosp,7,Myobra,3,2017,5,29,0,13,29/05/2017,0:13,28/05/2017,H-BARBA,Les Cornettes,,,,4,46,0,3,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170530_012019_000.wav,Nyclei,Nyclei,Q. Smits,P. Verté,Principal,ENVsp,8,Nyclei,8,2017,5,30,1,20,30/05/2017,1:20,29/05/2017,H-BARBA,en amont du village de Cugnon,,,,3,23,0,6,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170530_015641_000.wav,ChiroSp,ChiroSp,C. Brabant,P. Verté,Principal,Rhisp,5,Rhihip,5,2017,5,30,1,56,30/05/2017,1:56,29/05/2017,H-BARBA,en amont du village de Cugnon,,,,1,48,0,7,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 1/NOISE/,H-BARBA_20170530_021500_000.wav,ENVsp,Nyclei,C. Brabant,P. Verté,Principal,ENVsp,10,Vesmur,3,2017,5,30,2,15,30/05/2017,2:15,29/05/2017,H-BARBA,en amont du village de Cugnon,,,,1,27,0,5,5,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/,H-BARBA_20170602_230542_000.wav,ENVsp,Eptser,Q. Smits,P. Verté,Principal,ENVsp,10,Eptser,4,2017,6,2,23,5,2/06/2017,23:05,2/06/2017,H-BARBA,Les Hayons,,,,7,24,150,7,1,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/,H-BARBA_20170602_232009_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Plesp,4,Pleaur,4,2017,6,2,23,20,2/06/2017,23:20,2/06/2017,H-BARBA,Les Hayons,,,,13,30,97,6,4,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/,H-BARBA_20170603_023023_000.wav,Rhihip,Rhihip,Q. Smits,P. Verté,Principal,Rhisp,10,Rhihip,10,2017,6,3,2,30,3/06/2017,2:30,2/06/2017,H-BARBA,Les Hayons,,,,5,45,0,6,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/,H-BARBA_20170603_030528_000.wav,Pip35,Pipnat,Q. Smits,P. Verté,Principal,Pip35,10,Pipnat,2,2017,6,3,3,5,3/06/2017,3:05,2/06/2017,H-BARBA,Les Hayons,,,,14,38,0,7,5,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/,H-BARBA_20170604_221349_000.wav,ENVsp,Eptser,Q. Smits,P. Verté,Principal,ENVsp,8,Nycnoc,3,2017,6,4,22,13,4/06/2017,22:13,4/06/2017,H-BARBA,Les Hayons,,,,22,26,126,6,2,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/,H-BARBA_20170604_230636_000.wav,Nyclei,Nyclei,Q. Smits,P. Verté,Principal,ENVsp,6,Nyclei,6,2017,6,4,23,6,4/06/2017,23:06,4/06/2017,H-BARBA,Les Hayons,,,,15,23,0,8,3,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/,H-BARBA_20170605_040833_000.wav,Myomyo,Myomyo,Q. Smits,P. Verté,Principal,Myosp,6,Myomyo,6,2017,6,5,4,8,5/06/2017,4:08,4/06/2017,H-BARBA,Les Hayons,,,,14,31,134,6,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/,H-BARBA_20170608_014110_000.wav,ChiroSp,Pipnat,C. Brabant,P. Verté,Principal,Pip35,4,Pipnat,2,2017,6,8,1,41,8/06/2017,1:41,7/06/2017,H-BARBA,Attert Schadeck gué,,,,13,43,164,7,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/,H-BARBA_20170608_033250_000.wav,PippiT,PippiT,C. Brabant,P. Verté,Principal,Pip50,10,PippiT,10,2017,6,8,3,32,8/06/2017,3:32,7/06/2017,H-BARBA,Attert Schadeck gué,,,,10,46,0,7,2,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/,H-BARBA_20170608_224128_000.wav,ChiroSp,Myodau,Q. Smits,P. Verté,Principal,Myosp,5,Myodau,3,2017,6,8,22,41,8/06/2017,22:41,8/06/2017,H-BARBA,Attert Schadeck gué,,,,40,44,50,4,1,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/,H-BARBA_20170608_230810_000.wav,Myosp,Myomys,C. Brabant,P. Verté,Principal,Myosp,9,Myobra,1,2017,6,8,23,8,8/06/2017,23:08,8/06/2017,H-BARBA,Attert Schadeck gué,,,,23,45,90,3,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/,H-BARBA_20170608_234829_000.wav,Myosp,Myodau,C. Brabant,P. Verté,Principal,Myosp,9,Myobra,0,2017,6,8,23,48,8/06/2017,23:48,8/06/2017,H-BARBA,Attert Schadeck gué,,,,28,45,87,3,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/,H-BARBA_20170609_002623_000.wav,ChiroSp,Eptser,C. Brabant,P. Verté,Principal,ENVsp,5,Nyclei,2,2017,6,9,0,26,9/06/2017,0:26,8/06/2017,H-BARBA,Attert Schadeck gué,,,,9,24,251,8,2,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/,H-BARBA_20170609_011822_000.wav,ChiroSp,Myodau,Q. Smits,P. Verté,Principal,Myosp,5,Myodau,3,2017,6,9,1,18,9/06/2017,1:18,8/06/2017,H-BARBA,Attert Schadeck gué,,,,40,46,53,3,1,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/,H-BARBA_20170610_011529_000.wav,Myosp,Myomys,Q. Smits,P. Verté,Principal,Myosp,10,Myomys,2,2017,6,10,1,15,10/06/2017,1:15,9/06/2017,H-BARBA,Layon Post / Nobressart,,,,56,47,0,3,1,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/,H-BARBA_20170611_220549_000.wav,Myosp,Myosp,Q. Smits,P. Verté,Principal,Myosp,7,Myobec,2,2017,6,11,22,5,11/06/2017,22:05,11/06/2017,H-BARBA,Layon Post / Nobressart,,,,18,43,106,5,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/,H-BARBA_20170615_021346_000.wav,PippiT,PippiT,C. Brabant,P. Verté,Principal,Pip50,10,PippiT,10,2017,6,15,2,13,15/06/2017,2:13,14/06/2017,H-BARBA,Grendel aval,,,,31,49,0,6,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/,H-BARBA_20170615_025356_000.wav,Myosp,Myodau,Q. Smits,P. Verté,Principal,Myosp,9,Myonat,3,2017,6,15,2,53,15/06/2017,2:53,14/06/2017,H-BARBA,Grendel aval,,,,72,40,69,4,3,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/,H-BARBA_20170615_025619_000.wav,ChiroSp,Plesp,Q. Smits,P. Verté,Secondaire,Myosp,4,Myomyo,4,2017,6,15,2,56,15/06/2017,2:56,14/06/2017,H-BARBA,Grendel aval,,,,7,31,34,6,4,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/,H-BARBA_20170615_031135_000.wav,ChiroSp,Myodau,Q. Smits,P. Verté,Principal,Myosp,5,Myodau,4,2017,6,15,3,11,15/06/2017,3:11,14/06/2017,H-BARBA,Grendel aval,,,,96,44,37,6,4,4,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/,H-BARBA_20170615_033109_000.wav,Myosp,Myodau,Q. Smits,P. Verté,Principal,Myosp,8,Myodau,3,2017,6,15,3,31,15/06/2017,3:31,14/06/2017,H-BARBA,Grendel aval,,,,77,43,57,4,3,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/,H-BARBA_20170615_225253_000.wav,Myosp,Myosp,Q. Smits,P. Verté,Principal,Myosp,10,Myonat,3,2017,6,15,22,52,15/06/2017,22:52,15/06/2017,H-BARBA,Grendel aval,,,,67,40,73,4,4,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/,H-BARBA_20170615_225426_000.wav,ChiroSp,Plesp,Q. Smits,P. Verté,Secondaire,Plesp,4,Pleaus,4,2017,6,15,22,54,15/06/2017,22:54,15/06/2017,H-BARBA,Grendel aval,,,,2,26,55,6,6,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/NOISE/,H-BARBA_20170608_224901_000.wav,Myosp,Myosp,Q. Smits,P. Verté,Principal,Myosp,8,Myomys,4,2017,6,8,22,49,8/06/2017,22:49,8/06/2017,H-BARBA,Attert Schadeck gué,,,,10,46,0,4,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/NOISE/,H-BARBA_20170608_230039_000.wav,Myosp,Myodau,C. Brabant,P. Verté,Principal,Myosp,10,Myomys,0,2017,6,8,23,0,8/06/2017,23:00,8/06/2017,H-BARBA,Attert Schadeck gué,,,,4,44,0,3,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/NOISE/,H-BARBA_20170608_235906_000.wav,Myonat,Myonat,Q. Smits,P. Verté,Principal,Myosp,6,Myonat,6,2017,6,8,23,59,8/06/2017,23:59,8/06/2017,H-BARBA,Attert Schadeck gué,,,,16,39,58,2,1,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/NOISE/,H-BARBA_20170609_031934_000.wav,Myosp,Myomys,C. Brabant,P. Verté,Principal,Myosp,8,Myomys,1,2017,6,9,3,19,9/06/2017,3:19,8/06/2017,H-BARBA,Attert Schadeck gué,,,,29,45,0,3,2,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/NOISE/,H-BARBA_20170609_044625_000.wav,ChiroSp,Myosp,C. Brabant,P. Verté,Principal,Pip35,1,Pipkuh,1,2017,6,9,4,46,9/06/2017,4:46,8/06/2017,H-BARBA,Attert Schadeck gué,,,,3,44,0,2,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/NOISE/,H-BARBA_20170609_045150_000.wav,ChiroSp,ChiroSp,C. Brabant,P. Verté,Principal,Rhisp,0,Rhihip,0,2017,6,9,4,51,9/06/2017,4:51,8/06/2017,H-BARBA,Attert Schadeck gué,,,,3,45,0,5,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/NOISE/,H-BARBA_20170610_022704_000.wav,ChiroSp,PippiT,Q. Smits,P. Verté,Principal,Myosp,4,Myoalc,4,2017,6,10,2,27,10/06/2017,2:27,9/06/2017,H-BARBA,Layon Post / Nobressart,,,,4,50,71,6,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/NOISE/,H-BARBA_20170610_043926_000.wav,ChiroSp,Pip35,Q. Smits,P. Verté,Principal,Pip35,4,Pipnat,2,2017,6,10,4,39,10/06/2017,4:39,9/06/2017,H-BARBA,Layon Post / Nobressart,,,,1,42,0,5,2,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/NOISE/,H-BARBA_20170611_003901_000.wav,Rhihip,ChiroSp,Q. Smits,P. Verté,Principal,Rhisp,6,Rhihip,6,2017,6,11,0,39,11/06/2017,0:39,10/06/2017,H-BARBA,Layon Post / Nobressart,,,,1,44,0,6,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/NOISE/,H-BARBA_20170614_001936_000.wav,Myonat,Myonat,Q. Smits,P. Verté,Principal,Myosp,6,Myonat,6,2017,6,14,0,19,14/06/2017,0:19,13/06/2017,H-BARBA,RND Nothomb,,,,5,41,52,0,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/NOISE/,H-BARBA_20170614_013703_000.wav,ChiroSp,Myoema,Q. Smits,P. Verté,Principal,Myosp,4,Myoema,4,2017,6,14,1,37,14/06/2017,1:37,13/06/2017,H-BARBA,RND Nothomb,,,,5,71,41,0,0,0,Probable,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/NOISE/,H-BARBA_20170614_013716_000.wav,ChiroSp,Myoema,Q. Smits,P. Verté,Principal,Myosp,4,Myoema,4,2017,6,14,1,37,14/06/2017,1:37,13/06/2017,H-BARBA,RND Nothomb,,,,6,70,0,0,0,0,très probable,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/NOISE/,H-BARBA_20170615_024738_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Barbar,3,Barbar,0,2017,6,15,2,47,15/06/2017,2:47,14/06/2017,H-BARBA,Grendel aval,,,,1,43,0,5,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/NOISE/,H-BARBA_20170615_040635_000.wav,Myosp,Myoema,Q. Smits,P. Verté,Principal,Myosp,6,Myoema,2,2017,6,15,4,6,15/06/2017,4:06,14/06/2017,H-BARBA,Grendel aval,,,,10,68,0,1,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/NOISE/,H-BARBA_20170615_041404_000.wav,ChiroSp,Myosp,C. Brabant,P. Verté,Principal,Rhisp,5,Rhihip,5,2017,6,15,4,14,15/06/2017,4:14,14/06/2017,H-BARBA,Grendel aval,,,,1,46,0,5,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/NOISE/,H-BARBA_20170615_043130_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Myosp,5,Myobra,2,2017,6,15,4,31,15/06/2017,4:31,14/06/2017,H-BARBA,Grendel aval,,,,4,42,0,4,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/NOISE/,H-BARBA_20170615_043546_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Myosp,4,Myoalc,2,2017,6,15,4,35,15/06/2017,4:35,14/06/2017,H-BARBA,Grendel aval,,,,7,50,70,5,0,0,,Barba_Lux 2017,SM4-H,
F:/Barbalux 2017/SM4_H/Lot 2/NOISE/,H-BARBA_20170615_222214_000.wav,ChiroSp,ChiroSp,Q. Smits,P. Verté,Principal,Barbar,0,Barbar,0,2017,6,15,22,22,15/06/2017,22:22,15/06/2017,H-BARBA,Grendel aval,,,,2,41,0,3,0,0,,Barba_Lux 2017,SM4-H,
