Directory,File,Id_avantvalidation,Id,Validation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Opérateur,Site,Habitat1,Habitat2,SM2,Machine,Projet,Commentaires
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205608_496.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,56,08/22/2012,20:56,08/22/2012,COO-BALLON_0,28,110,0,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205613_840.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,56,08/22/2012,20:56,08/22/2012,COO-BALLON_0,14,110,29,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205618_471.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,56,08/22/2012,20:56,08/22/2012,COO-BALLON_0,16,110,3,9,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205622_213.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,56,08/22/2012,20:56,08/22/2012,COO-BALLON_0,13,110,28,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205627_150.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,56,08/22/2012,20:56,08/22/2012,COO-BALLON_0,22,110,29,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205631_888.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,56,08/22/2012,20:56,08/22/2012,COO-BALLON_0,22,110,0,8,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205635_690.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,56,08/22/2012,20:56,08/22/2012,COO-BALLON_0,15,110,0,10,2,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205638_760.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,56,08/22/2012,20:56,08/22/2012,COO-BALLON_0,15,110,26,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205643_366.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,56,08/22/2012,20:56,08/22/2012,COO-BALLON_0,17,110,29,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205647_144.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,56,08/22/2012,20:56,08/22/2012,COO-BALLON_0,27,110,28,10,2,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205653_222.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,56,08/22/2012,20:56,08/22/2012,COO-BALLON_0,25,110,30,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205658_216.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,56,08/22/2012,20:56,08/22/2012,COO-BALLON_0,23,110,28,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205702_916.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,57,08/22/2012,20:57,08/22/2012,COO-BALLON_0,30,110,0,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205708_156.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,57,08/22/2012,20:57,08/22/2012,COO-BALLON_0,25,110,23,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205713_314.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,57,08/22/2012,20:57,08/22/2012,COO-BALLON_0,32,110,31,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205718_077.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,57,08/22/2012,20:57,08/22/2012,COO-BALLON_0,24,110,0,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205721_651.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,57,08/22/2012,20:57,08/22/2012,COO-BALLON_0,6,110,5,6,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205722_808.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,57,08/22/2012,20:57,08/22/2012,COO-BALLON_0,40,110,27,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205729_141.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,57,08/22/2012,20:57,08/22/2012,COO-BALLON_0,28,110,24,10,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205734_094.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,57,08/22/2012,20:57,08/22/2012,COO-BALLON_0,21,110,24,10,3,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205736_694.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,57,08/22/2012,20:57,08/22/2012,COO-BALLON_0,11,109,43,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205737_815.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,57,08/22/2012,20:57,08/22/2012,COO-BALLON_0,16,110,30,9,2,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205740_000.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,57,08/22/2012,20:57,08/22/2012,COO-BALLON_0,11,109,0,5,3,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205742_366.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,57,08/22/2012,20:57,08/22/2012,COO-BALLON_0,10,110,26,8,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205742_366.wav,parasi,parasi,,Secondary,parasi,4,parasi,4,2012,8,22,20,57,08/22/2012,20:57,08/22/2012,COO-BALLON_0,4,36,0,5,2,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205743_712.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,57,08/22/2012,20:57,08/22/2012,COO-BALLON_0,19,110,0,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205748_544.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,57,08/22/2012,20:57,08/22/2012,COO-BALLON_0,30,110,0,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205751_812.wav,parasi,parasi,,Main,parasi,2,parasi,2,2012,8,22,20,57,08/22/2012,20:57,08/22/2012,COO-BALLON_0,4,38,0,5,2,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205753_536.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,57,08/22/2012,20:57,08/22/2012,COO-BALLON_0,19,110,31,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205758_316.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,57,08/22/2012,20:57,08/22/2012,COO-BALLON_0,9,110,31,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205800_000.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,58,08/22/2012,20:58,08/22/2012,COO-BALLON_0,9,110,0,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205803_628.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,58,08/22/2012,20:58,08/22/2012,COO-BALLON_0,25,110,32,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205808_542.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,58,08/22/2012,20:58,08/22/2012,COO-BALLON_0,24,110,28,10,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205813_679.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,58,08/22/2012,20:58,08/22/2012,COO-BALLON_0,33,110,24,9,2,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205818_733.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,58,08/22/2012,20:58,08/22/2012,COO-BALLON_0,23,110,0,10,3,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205823_076.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,58,08/22/2012,20:58,08/22/2012,COO-BALLON_0,30,110,0,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205828_610.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,58,08/22/2012,20:58,08/22/2012,COO-BALLON_0,15,110,3,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205833_833.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,58,08/22/2012,20:58,08/22/2012,COO-BALLON_0,23,110,30,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205837_425.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,58,08/22/2012,20:58,08/22/2012,COO-BALLON_0,5,110,0,6,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205839_187.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,58,08/22/2012,20:58,08/22/2012,COO-BALLON_0,19,110,0,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205844_062.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,58,08/22/2012,20:58,08/22/2012,COO-BALLON_0,14,110,0,10,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205901_387.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,59,08/22/2012,20:59,08/22/2012,COO-BALLON_0,6,108,0,6,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205902_631.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,59,08/22/2012,20:59,08/22/2012,COO-BALLON_0,16,110,26,7,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205904_910.wav,parasi,parasi,,Main,parasi,0,parasi,0,2012,8,22,20,59,08/22/2012,20:59,08/22/2012,COO-BALLON_0,5,35,0,5,4,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205906_182.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,59,08/22/2012,20:59,08/22/2012,COO-BALLON_0,16,110,23,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205910_533.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,59,08/22/2012,20:59,08/22/2012,COO-BALLON_0,16,110,0,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205913_344.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,59,08/22/2012,20:59,08/22/2012,COO-BALLON_0,13,110,0,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205916_248.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,59,08/22/2012,20:59,08/22/2012,COO-BALLON_0,13,110,0,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205916_248.wav,parasi,parasi,,Secondary,parasi,2,parasi,2,2012,8,22,20,59,08/22/2012,20:59,08/22/2012,COO-BALLON_0,3,35,0,5,5,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205920_446.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,59,08/22/2012,20:59,08/22/2012,COO-BALLON_0,33,110,31,8,2,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205924_901.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,59,08/22/2012,20:59,08/22/2012,COO-BALLON_0,9,110,0,10,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205927_174.wav,Rhihip,Rhihip,,Main,Rhisp,8,Rhihip,8,2012,8,22,20,59,08/22/2012,20:59,08/22/2012,COO-BALLON_0,6,109,0,6,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205929_898.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,59,08/22/2012,20:59,08/22/2012,COO-BALLON_0,27,110,28,10,3,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205935_217.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,59,08/22/2012,20:59,08/22/2012,COO-BALLON_0,13,110,28,10,2,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205937_313.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,59,08/22/2012,20:59,08/22/2012,COO-BALLON_0,11,109,0,6,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205940_249.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,59,08/22/2012,20:59,08/22/2012,COO-BALLON_0,26,110,0,8,2,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205944_840.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,59,08/22/2012,20:59,08/22/2012,COO-BALLON_0,15,110,28,8,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_205948_585.wav,Rhihip,Rhihip,,Main,Rhisp,10,Rhihip,10,2012,8,22,20,59,08/22/2012,20:59,08/22/2012,COO-BALLON_0,15,110,0,7,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_210159_360.wav,parasi,parasi,,Main,parasi,3,parasi,3,2012,8,22,21,1,08/22/2012,21:01,08/22/2012,COO-BALLON_0,3,36,0,4,2,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_210226_614.wav,parasi,parasi,,Main,parasi,4,parasi,4,2012,8,22,21,2,08/22/2012,21:02,08/22/2012,COO-BALLON_0,5,37,0,5,4,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_210914_290.wav,parasi,parasi,,Main,parasi,1,parasi,1,2012,8,22,21,9,08/22/2012,21:09,08/22/2012,COO-BALLON_0,4,36,0,5,5,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_210927_168.wav,parasi,parasi,,Main,parasi,2,parasi,2,2012,8,22,21,9,08/22/2012,21:09,08/22/2012,COO-BALLON_0,3,35,0,5,3,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_211029_952.wav,ChiroSp,ChiroSp,,Main,Pip35,0,Pipkuh,0,2012,8,22,21,10,08/22/2012,21:10,08/22/2012,COO-BALLON_0,2,35,0,5,2,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_211133_798.wav,parasi,parasi,,Main,parasi,1,parasi,1,2012,8,22,21,11,08/22/2012,21:11,08/22/2012,COO-BALLON_0,4,37,0,6,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_211227_026.wav,ChiroSp,ChiroSp,,Main,Pip50,3,PippiT,3,2012,8,22,21,12,08/22/2012,21:12,08/22/2012,COO-BALLON_0,5,44,61,4,1,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
F:/SM2 Jenneret 2012/08_2012/PART2/,COO-BALLON_0_20120822_211400_498.wav,parasi,parasi,,Main,parasi,2,parasi,1,2012,8,22,21,14,08/22/2012,21:14,08/22/2012,COO-BALLON_0,1,36,0,4,0,0,"H. Ghyselinck, D. Parkinson",Jenneret - Grotte,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,,SM2,Divers Plecotus,
