Directory,File,Id_avant validation,Id,Validation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Site,Machine,Opérateur,Projet,Habitat1,Habitat2
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_175821_000.wav,parasi,parasi,,Main,parasi,4,parasi,4,2017,10,13,17,58,13/10/2017,17:58,13/10/2017,S4U00311,58,25,0,8,10,1,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_175844_000.wav,parasi,parasi,,Main,parasi,1,parasi,1,2017,10,13,17,58,13/10/2017,17:58,13/10/2017,S4U00311,169,37,0,7,10,1,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_175849_000.wav,parasi,parasi,,Main,parasi,1,parasi,1,2017,10,13,17,58,13/10/2017,17:58,13/10/2017,S4U00311,28,20,0,9,10,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_175909_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,13,17,59,13/10/2017,17:59,13/10/2017,S4U00311,27,35,0,9,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_175914_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,13,17,59,13/10/2017,17:59,13/10/2017,S4U00311,48,56,0,10,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_175919_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,13,17,59,13/10/2017,17:59,13/10/2017,S4U00311,118,60,0,9,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_175925_000.wav,ChiroSp,parasi,,Main,Pip35,0,Pipkuh,0,2017,10,13,17,59,13/10/2017,17:59,13/10/2017,S4U00311,574,39,0,3,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_175925_000.wav,Rhihip,parasi,C. Brabant,Secondary,Rhisp,10,Rhihip,7,2017,10,13,17,59,13/10/2017,17:59,13/10/2017,S4U00311,11,88,0,10,4,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_175930_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,13,17,59,13/10/2017,17:59,13/10/2017,S4U00311,37,44,0,9,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_175934_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,13,17,59,13/10/2017,17:59,13/10/2017,S4U00311,102,57,0,9,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_175946_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,13,17,59,13/10/2017,17:59,13/10/2017,S4U00311,142,57,0,10,8,2,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_175951_000.wav,ChiroSp,parasi,,Main,Pip50,0,Pippyg,0,2017,10,13,17,59,13/10/2017,17:59,13/10/2017,S4U00311,5,64,0,7,6,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_175955_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,13,17,59,13/10/2017,17:59,13/10/2017,S4U00311,287,45,0,9,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180000_000.wav,Rhisp,Rhisp,,Main,Rhisp,6,Rhifer,5,2017,10,13,18,0,13/10/2017,18:00,13/10/2017,S4U00311,108,62,0,10,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180000_000.wav,parasi,parasi,,Secondary,parasi,2,parasi,2,2017,10,13,18,0,13/10/2017,18:00,13/10/2017,S4U00311,32,22,0,8,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180005_000.wav,parasi,parasi,,Main,parasi,2,parasi,2,2017,10,13,18,0,13/10/2017,18:00,13/10/2017,S4U00311,77,53,0,10,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180017_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,13,18,0,13/10/2017,18:00,13/10/2017,S4U00311,252,47,0,9,9,1,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180022_000.wav,Rhifer,Rhifer,,Main,Rhisp,8,Rhifer,8,2017,10,13,18,0,13/10/2017,18:00,13/10/2017,S4U00311,115,69,0,9,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180022_000.wav,parasi,parasi,,Secondary,parasi,4,parasi,4,2017,10,13,18,0,13/10/2017,18:00,13/10/2017,S4U00311,23,20,0,9,10,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180027_000.wav,Rhisp,Rhisp,,Main,Rhisp,6,Rhifer,4,2017,10,13,18,0,13/10/2017,18:00,13/10/2017,S4U00311,21,65,0,10,6,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180032_000.wav,Rhifer,Rhifer,,Main,Rhisp,6,Rhifer,6,2017,10,13,18,0,13/10/2017,18:00,13/10/2017,S4U00311,174,63,0,10,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180032_000.wav,parasi,parasi,,Secondary,parasi,0,parasi,0,2017,10,13,18,0,13/10/2017,18:00,13/10/2017,S4U00311,27,41,0,7,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180037_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,13,18,0,13/10/2017,18:00,13/10/2017,S4U00311,58,50,0,7,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180041_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,13,18,0,13/10/2017,18:00,13/10/2017,S4U00311,113,64,0,9,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180046_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,13,18,0,13/10/2017,18:00,13/10/2017,S4U00311,215,67,0,9,9,1,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180051_000.wav,parasi,parasi,,Main,parasi,1,parasi,1,2017,10,13,18,0,13/10/2017,18:00,13/10/2017,S4U00311,64,60,0,9,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180059_000.wav,parasi,parasi,,Main,parasi,1,parasi,1,2017,10,13,18,0,13/10/2017,18:00,13/10/2017,S4U00311,87,63,0,10,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180104_000.wav,Rhifer,parasi,C. Brabant,Main,Rhisp,10,Rhifer,8,2017,10,13,18,1,13/10/2017,18:01,13/10/2017,S4U00311,35,72,0,8,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180104_000.wav,parasi,parasi,,Secondary,parasi,2,parasi,2,2017,10,13,18,1,13/10/2017,18:01,13/10/2017,S4U00311,8,15,0,9,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180110_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,13,18,1,13/10/2017,18:01,13/10/2017,S4U00311,162,63,0,10,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180115_000.wav,Rhisp,Rhisp,,Main,Rhisp,8,Rhifer,3,2017,10,13,18,1,13/10/2017,18:01,13/10/2017,S4U00311,123,65,0,10,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180115_000.wav,parasi,parasi,,Secondary,parasi,2,parasi,2,2017,10,13,18,1,13/10/2017,18:01,13/10/2017,S4U00311,28,15,0,10,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180120_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,13,18,1,13/10/2017,18:01,13/10/2017,S4U00311,49,52,0,10,10,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180143_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,13,18,1,13/10/2017,18:01,13/10/2017,S4U00311,143,55,0,9,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180148_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,13,18,1,13/10/2017,18:01,13/10/2017,S4U00311,46,39,0,9,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180152_000.wav,Rhisp,parasi,C. Brabant,Main,Rhisp,10,Rhifer,4,2017,10,13,18,1,13/10/2017,18:01,13/10/2017,S4U00311,127,71,0,10,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180152_000.wav,parasi,parasi,,Secondary,parasi,3,parasi,3,2017,10,13,18,1,13/10/2017,18:01,13/10/2017,S4U00311,28,37,0,8,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180157_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,13,18,1,13/10/2017,18:01,13/10/2017,S4U00311,167,48,0,9,8,1,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180202_000.wav,Rhisp,Rhisp,,Main,Rhisp,8,Rhifer,5,2017,10,13,18,2,13/10/2017,18:02,13/10/2017,S4U00311,10,70,10,9,3,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180202_000.wav,ChiroSp,parasi,,Secondary,ENVsp,0,Nycnoc,0,2017,10,13,18,2,13/10/2017,18:02,13/10/2017,S4U00311,3,15,4,10,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180213_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,13,18,2,13/10/2017,18:02,13/10/2017,S4U00311,43,67,0,10,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180219_000.wav,ChiroSp,parasi,,Main,Rhisp,5,Rhifer,0,2017,10,13,18,2,13/10/2017,18:02,13/10/2017,S4U00311,129,61,0,10,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180219_000.wav,ChiroSp,parasi,,Secondary,Pip35,2,Pipkuh,0,2017,10,13,18,2,13/10/2017,18:02,13/10/2017,S4U00311,18,41,0,9,8,1,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180224_000.wav,Rhifer,Rhifer,,Main,Rhisp,8,Rhifer,8,2017,10,13,18,2,13/10/2017,18:02,13/10/2017,S4U00311,28,68,0,9,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180231_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,13,18,2,13/10/2017,18:02,13/10/2017,S4U00311,180,42,0,8,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180236_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,13,18,2,13/10/2017,18:02,13/10/2017,S4U00311,9,51,0,8,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180242_000.wav,Rhisp,Rhisp,,Main,Rhisp,8,Rhifer,1,2017,10,13,18,2,13/10/2017,18:02,13/10/2017,S4U00311,126,62,0,9,8,1,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180242_000.wav,parasi,parasi,,Secondary,parasi,1,parasi,1,2017,10,13,18,2,13/10/2017,18:02,13/10/2017,S4U00311,26,43,0,8,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180251_000.wav,Rhifer,Rhifer,,Main,Rhisp,7,Rhifer,7,2017,10,13,18,2,13/10/2017,18:02,13/10/2017,S4U00311,108,73,0,9,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180251_000.wav,parasi,parasi,,Secondary,parasi,0,parasi,0,2017,10,13,18,2,13/10/2017,18:02,13/10/2017,S4U00311,4,17,0,9,7,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180313_000.wav,Rhihip,Rhihip,,Main,Rhisp,7,Rhihip,7,2017,10,13,18,3,13/10/2017,18:03,13/10/2017,S4U00311,28,71,0,10,4,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180313_000.wav,parasi,parasi,,Secondary,parasi,0,parasi,0,2017,10,13,18,3,13/10/2017,18:03,13/10/2017,S4U00311,7,50,0,9,6,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180347_000.wav,parasi,parasi,,Main,parasi,1,parasi,1,2017,10,13,18,3,13/10/2017,18:03,13/10/2017,S4U00311,64,56,0,9,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180405_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,13,18,4,13/10/2017,18:04,13/10/2017,S4U00311,68,46,0,10,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180410_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,13,18,4,13/10/2017,18:04,13/10/2017,S4U00311,60,45,0,10,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180415_000.wav,parasi,parasi,,Main,parasi,2,parasi,2,2017,10,13,18,4,13/10/2017,18:04,13/10/2017,S4U00311,95,35,0,10,8,1,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180422_000.wav,parasi,parasi,,Main,parasi,1,parasi,1,2017,10,13,18,4,13/10/2017,18:04,13/10/2017,S4U00311,54,58,0,10,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180427_000.wav,parasi,parasi,,Main,parasi,2,parasi,2,2017,10,13,18,4,13/10/2017,18:04,13/10/2017,S4U00311,119,36,0,9,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180432_000.wav,parasi,parasi,,Main,parasi,2,parasi,2,2017,10,13,18,4,13/10/2017,18:04,13/10/2017,S4U00311,24,14,10,10,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180436_000.wav,parasi,parasi,,Main,parasi,4,parasi,4,2017,10,13,18,4,13/10/2017,18:04,13/10/2017,S4U00311,61,29,0,9,8,1,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180441_000.wav,parasi,parasi,,Main,parasi,2,parasi,2,2017,10,13,18,4,13/10/2017,18:04,13/10/2017,S4U00311,95,54,0,9,9,1,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180446_000.wav,parasi,parasi,,Main,parasi,1,parasi,1,2017,10,13,18,4,13/10/2017,18:04,13/10/2017,S4U00311,64,43,0,7,9,1,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180820_000.wav,parasi,parasi,,Main,parasi,1,parasi,1,2017,10,13,18,8,13/10/2017,18:08,13/10/2017,S4U00311,97,26,0,8,10,1,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180926_000.wav,parasi,parasi,,Main,parasi,1,parasi,1,2017,10,13,18,9,13/10/2017,18:09,13/10/2017,S4U00311,51,26,0,8,10,2,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180942_000.wav,parasi,parasi,,Main,parasi,4,parasi,4,2017,10,13,18,9,13/10/2017,18:09,13/10/2017,S4U00311,74,26,0,8,10,3,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180947_000.wav,parasi,parasi,,Main,parasi,1,parasi,1,2017,10,13,18,9,13/10/2017,18:09,13/10/2017,S4U00311,79,38,0,8,10,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_180952_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,13,18,9,13/10/2017,18:09,13/10/2017,S4U00311,26,54,0,4,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_181114_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,13,18,11,13/10/2017,18:11,13/10/2017,S4U00311,48,71,0,7,9,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_181120_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,13,18,11,13/10/2017,18:11,13/10/2017,S4U00311,99,55,0,9,10,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_181239_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,13,18,12,13/10/2017,18:12,13/10/2017,S4U00311,62,26,0,9,10,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_181250_000.wav,parasi,parasi,,Main,parasi,0,parasi,0,2017,10,13,18,12,13/10/2017,18:12,13/10/2017,S4U00311,116,43,0,9,10,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_181323_000.wav,parasi,parasi,,Main,parasi,2,parasi,2,2017,10,13,18,13,13/10/2017,18:13,13/10/2017,S4U00311,257,46,0,9,10,1,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_181328_000.wav,Rhifer,Rhifer,,Main,Rhisp,8,Rhifer,8,2017,10,13,18,13,13/10/2017,18:13,13/10/2017,S4U00311,277,71,0,7,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_181328_000.wav,parasi,parasi,,Secondary,parasi,3,parasi,3,2017,10,13,18,13,13/10/2017,18:13,13/10/2017,S4U00311,25,29,0,9,10,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_181333_000.wav,parasi,parasi,,Main,parasi,1,parasi,1,2017,10,13,18,13,13/10/2017,18:13,13/10/2017,S4U00311,185,24,0,8,10,1,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_181344_000.wav,parasi,parasi,,Main,parasi,2,parasi,2,2017,10,13,18,13,13/10/2017,18:13,13/10/2017,S4U00311,195,34,0,8,10,2,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_181349_000.wav,ChiroSp,parasi,,Main,Rhisp,1,Rhifer,1,2017,10,13,18,13,13/10/2017,18:13,13/10/2017,S4U00311,273,67,0,6,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_181349_000.wav,parasi,parasi,,Secondary,parasi,2,parasi,2,2017,10,13,18,13,13/10/2017,18:13,13/10/2017,S4U00311,28,44,0,8,9,2,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_181354_000.wav,ChiroSp,parasi,,Main,Rhisp,2,Rhifer,2,2017,10,13,18,13,13/10/2017,18:13,13/10/2017,S4U00311,258,71,0,8,8,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_181354_000.wav,parasi,parasi,,Secondary,parasi,1,parasi,1,2017,10,13,18,13,13/10/2017,18:13,13/10/2017,S4U00311,46,36,0,8,10,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_181401_000.wav,parasi,parasi,,Main,parasi,1,parasi,1,2017,10,13,18,14,13/10/2017,18:14,13/10/2017,S4U00311,84,37,0,8,10,1,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_181406_000.wav,parasi,parasi,,Main,parasi,2,parasi,2,2017,10,13,18,14,13/10/2017,18:14,13/10/2017,S4U00311,19,47,0,7,10,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_181409_000.wav,parasi,parasi,,Main,parasi,1,parasi,1,2017,10,13,18,14,13/10/2017,18:14,13/10/2017,S4U00311,100,42,0,8,10,0,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
F:/2017/SM4Brux/Sons/WAV/,S4U00311_20171013_181414_000.wav,parasi,parasi,,Main,parasi,2,parasi,2,2017,10,13,18,14,13/10/2017,18:14,13/10/2017,S4U00311,97,36,0,8,10,1,ligne 161 - DB6,SM4Brux,C. Brabant,Plecobrux,"Cavité - carrière, mine et grotte",
