Directory,File,Validation,Id,Id_avant validation,Contact,Group,Igp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Site,Machine,Opérateur,Projet,Habitat1,Habitat2
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_022450_283.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,5,2016,9,10,2,24,10/09/2016,2:24,9/09/2016,LIFED,29,65,0,0,1,1,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_023040_075.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,5,2016,9,10,2,30,10/09/2016,2:30,9/09/2016,LIFED,39,57,0,0,1,1,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_023050_075.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,5,2016,9,10,2,30,10/09/2016,2:30,9/09/2016,LIFED,22,53,0,1,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_024044_543.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,5,2016,9,10,2,40,10/09/2016,2:40,9/09/2016,LIFED,28,56,38,0,1,2,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_233303_373.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,5,2016,9,10,23,33,10/09/2016,23:33,10/09/2016,LIFED,21,56,0,1,2,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_233408_373.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,5,2016,9,10,23,34,10/09/2016,23:34,10/09/2016,LIFED,23,53,0,1,2,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_233418_373.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,5,2016,9,10,23,34,10/09/2016,23:34,10/09/2016,LIFED,22,53,0,1,2,2,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_234112_122.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,5,2016,9,10,23,41,10/09/2016,23:41,10/09/2016,LIFED,64,60,0,1,1,1,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_235001_659.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,5,2016,9,10,23,50,10/09/2016,23:50,10/09/2016,LIFED,4,59,70,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160911_000635_577.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,5,2016,9,11,0,6,11/09/2016,0:06,10/09/2016,LIFED,6,87,0,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160911_003746_487.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,5,2016,9,11,0,37,11/09/2016,0:37,10/09/2016,LIFED,15,52,0,2,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160911_004420_675.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,5,2016,9,11,0,44,11/09/2016,0:44,10/09/2016,LIFED,6,86,57,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160911_012030_692.wav,,Myosp,Myosp,Main,Myosp,8,Myoema,5,2016,9,11,1,20,11/09/2016,1:20,10/09/2016,LIFED,29,62,48,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160911_015059_704.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,5,2016,9,11,1,50,11/09/2016,1:50,10/09/2016,LIFED,11,94,0,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160911_015109_704.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,5,2016,9,11,1,51,11/09/2016,1:51,10/09/2016,LIFED,42,63,0,0,1,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160911_015131_255.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,5,2016,9,11,1,51,11/09/2016,1:51,10/09/2016,LIFED,9,83,0,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160911_024854_079.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,5,2016,9,11,2,48,11/09/2016,2:48,10/09/2016,LIFED,45,63,0,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160911_024916_919.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,5,2016,9,11,2,49,11/09/2016,2:49,10/09/2016,LIFED,22,62,36,0,0,1,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160911_024921_919.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,5,2016,9,11,2,49,11/09/2016,2:49,10/09/2016,LIFED,28,65,28,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160911_024931_919.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,5,2016,9,11,2,49,11/09/2016,2:49,10/09/2016,LIFED,17,62,0,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160911_024936_919.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,5,2016,9,11,2,49,11/09/2016,2:49,10/09/2016,LIFED,42,60,0,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160911_025022_614.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,5,2016,9,11,2,50,11/09/2016,2:50,10/09/2016,LIFED,23,68,44,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160911_025418_321.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,5,2016,9,11,2,54,11/09/2016,2:54,10/09/2016,LIFED,10,84,38,0,0,1,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160911_025815_493.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,5,2016,9,11,2,58,11/09/2016,2:58,10/09/2016,LIFED,49,57,0,0,1,1,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160911_025936_792.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,5,2016,9,11,2,59,11/09/2016,2:59,10/09/2016,LIFED,39,66,0,0,1,2,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160911_030040_353.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,5,2016,9,11,3,0,11/09/2016,3:00,10/09/2016,LIFED,44,65,0,0,1,1,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160912_005218_621.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,5,2016,9,12,0,52,12/09/2016,0:52,11/09/2016,LIFED,19,52,0,1,2,1,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160912_031943_255.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,5,2016,9,12,3,19,12/09/2016,3:19,11/09/2016,LIFED,14,58,0,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160912_032027_093.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,5,2016,9,12,3,20,12/09/2016,3:20,11/09/2016,LIFED,8,66,204,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160912_032201_611.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,5,2016,9,12,3,22,12/09/2016,3:22,11/09/2016,LIFED,9,70,0,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160912_032226_611.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,5,2016,9,12,3,22,12/09/2016,3:22,11/09/2016,LIFED,13,59,104,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160912_222022_763.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,5,2016,9,12,22,20,12/09/2016,22:20,12/09/2016,LIFED,14,56,0,1,1,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160912_232228_748.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,5,2016,9,12,23,22,12/09/2016,23:22,12/09/2016,LIFED,14,62,56,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160912_235734_717.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,5,2016,9,12,23,57,12/09/2016,23:57,12/09/2016,LIFED,4,62,0,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160913_003320_000.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,5,2016,9,13,0,33,13/09/2016,0:33,12/09/2016,LIFED,14,59,0,1,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160913_011615_207.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,5,2016,9,13,1,16,13/09/2016,1:16,12/09/2016,LIFED,25,61,0,0,0,1,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160913_020902_938.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,5,2016,9,13,2,9,13/09/2016,2:09,12/09/2016,LIFED,24,51,48,1,1,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160913_034741_919.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,5,2016,9,13,3,47,13/09/2016,3:47,12/09/2016,LIFED,9,53,62,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160913_040726_635.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,5,2016,9,13,4,7,13/09/2016,4:07,12/09/2016,LIFED,35,65,0,0,1,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160913_040815_000.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,5,2016,9,13,4,8,13/09/2016,4:08,12/09/2016,LIFED,8,57,0,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160913_044125_513.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,5,2016,9,13,4,41,13/09/2016,4:41,12/09/2016,LIFED,32,65,43,0,1,2,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160913_044155_971.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,5,2016,9,13,4,41,13/09/2016,4:41,12/09/2016,LIFED,36,62,46,0,0,1,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160913_044205_087.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,5,2016,9,13,4,42,13/09/2016,4:42,12/09/2016,LIFED,55,61,0,0,1,2,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160913_044225_531.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,5,2016,9,13,4,42,13/09/2016,4:42,12/09/2016,LIFED,4,65,20,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160913_044336_650.wav,,Myosp,Myosp,Main,Myosp,8,Myoema,5,2016,9,13,4,43,13/09/2016,4:43,12/09/2016,LIFED,39,61,0,0,0,1,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160913_044341_650.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,5,2016,9,13,4,43,13/09/2016,4:43,12/09/2016,LIFED,24,61,0,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160913_044346_650.wav,,Myosp,Myosp,Main,Myosp,8,Myoema,5,2016,9,13,4,43,13/09/2016,4:43,12/09/2016,LIFED,15,56,56,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/NOISE/,LIFED_20160910_023217_393.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,5,2016,9,10,2,32,10/09/2016,2:32,9/09/2016,LIFED,5,55,52,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/NOISE/,LIFED_20160911_010101_588.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,5,2016,9,11,1,1,11/09/2016,1:01,10/09/2016,LIFED,2,96,0,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/NOISE/,LIFED_20160912_004939_165.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,5,2016,9,12,0,49,12/09/2016,0:49,11/09/2016,LIFED,5,70,32,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/NOISE/,LIFED_20160912_221944_709.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,5,2016,9,12,22,19,12/09/2016,22:19,12/09/2016,LIFED,2,62,0,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/NOISE/,LIFED_20160913_005647_535.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,5,2016,9,13,0,56,13/09/2016,0:56,12/09/2016,LIFED,1,73,0,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/NOISE/,LIFED_20160913_044308_113.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,5,2016,9,13,4,43,13/09/2016,4:43,12/09/2016,LIFED,6,62,0,0,0,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-C/WAV/,LIFEC_20160909_010327_187.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,4,2016,9,9,1,3,9/09/2016,1:03,8/09/2016,LIFEC,14,57,0,1,0,0,Ligne 161 - DB6,SM2-C,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-C/WAV/,LIFEC_20160909_010341_192.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,4,2016,9,9,1,3,9/09/2016,1:03,8/09/2016,LIFEC,12,56,0,0,0,0,Ligne 161 - DB6,SM2-C,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-C/WAV/,LIFEC_20160909_010356_192.wav,,ChiroSp,ChiroSp,Main,Myosp,4,Myoema,4,2016,9,9,1,3,9/09/2016,1:03,8/09/2016,LIFEC,21,57,0,0,2,2,Ligne 161 - DB6,SM2-C,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-C/WAV/,LIFEC_20160909_010401_192.wav,,ChiroSp,ChiroSp,Main,Myosp,4,Myoema,4,2016,9,9,1,4,9/09/2016,1:04,8/09/2016,LIFEC,7,55,0,0,0,0,Ligne 161 - DB6,SM2-C,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-C/WAV/,LIFEC_20160909_010411_192.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,4,2016,9,9,1,4,9/09/2016,1:04,8/09/2016,LIFEC,14,55,0,1,1,1,Ligne 161 - DB6,SM2-C,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-C/WAV/,LIFEC_20160909_011005_860.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,4,2016,9,9,1,10,9/09/2016,1:10,8/09/2016,LIFEC,15,56,0,1,0,0,Ligne 161 - DB6,SM2-C,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-C/WAV/,LIFEC_20160909_011020_860.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,4,2016,9,9,1,10,9/09/2016,1:10,8/09/2016,LIFEC,24,56,0,0,0,1,Ligne 161 - DB6,SM2-C,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-C/WAV/,LIFEC_20160909_014817_879.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,4,2016,9,9,1,48,9/09/2016,1:48,8/09/2016,LIFEC,30,59,0,1,1,1,Ligne 161 - DB6,SM2-C,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-C/WAV/,LIFEC_20160909_014934_375.wav,,ChiroSp,ChiroSp,Main,Myosp,4,Myoema,4,2016,9,9,1,49,9/09/2016,1:49,8/09/2016,LIFEC,15,57,0,1,2,2,Ligne 161 - DB6,SM2-C,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-C/WAV/,LIFEC_20160909_020246_771.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,4,2016,9,9,2,2,9/09/2016,2:02,8/09/2016,LIFEC,67,58,0,1,2,2,Ligne 161 - DB6,SM2-C,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-C/WAV/,LIFEC_20160909_020302_547.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,4,2016,9,9,2,3,9/09/2016,2:03,8/09/2016,LIFEC,48,59,0,1,2,2,Ligne 161 - DB6,SM2-C,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-C/WAV/,LIFEC_20160909_020815_401.wav,,ChiroSp,ChiroSp,Main,Myosp,4,Myoema,4,2016,9,9,2,8,9/09/2016,2:08,8/09/2016,LIFEC,7,55,0,1,0,0,Ligne 161 - DB6,SM2-C,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-C/WAV/,LIFEC_20160909_212016_604.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,4,2016,9,9,21,20,9/09/2016,21:20,9/09/2016,LIFEC,28,59,0,1,1,3,Ligne 161 - DB6,SM2-C,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-C/WAV/,LIFEC_20160909_212130_909.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,4,2016,9,9,21,21,9/09/2016,21:21,9/09/2016,LIFEC,19,59,0,1,1,0,Ligne 161 - DB6,SM2-C,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-C/WAV/,LIFEC_20160909_212147_777.wav,,ChiroSp,ChiroSp,Main,Myosp,4,Myoema,4,2016,9,9,21,21,9/09/2016,21:21,9/09/2016,LIFEC,11,57,0,0,0,0,Ligne 161 - DB6,SM2-C,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-C/WAV/,LIFEC_20160909_212203_336.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,4,2016,9,9,21,22,9/09/2016,21:22,9/09/2016,LIFEC,35,59,0,1,1,0,Ligne 161 - DB6,SM2-C,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-C/WAV/,LIFEC_20160909_222310_328.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,4,2016,9,9,22,23,9/09/2016,22:23,9/09/2016,LIFEC,11,59,0,1,0,0,Ligne 161 - DB6,SM2-C,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-D/WAV/,LIFED_20160910_233253_373.wav,P. Nyssen,Myosp,ChiroSp,Main,Myosp,3,Myobra,0,2016,9,10,23,32,10/09/2016,23:32,10/09/2016,LIFED,25,46,0,2,3,0,ligne 161 - DB5,SM2-D,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-C/WAV/,LIFEC_20160909_232140_629.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,4,2016,9,9,23,21,9/09/2016,23:21,9/09/2016,LIFEC,8,53,0,2,0,0,Ligne 161 - DB6,SM2-C,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-C/WAV/,LIFEC_20160910_023101_183.wav,,ChiroSp,ChiroSp,Main,Myosp,4,Myoema,4,2016,9,10,2,31,10/09/2016,2:31,9/09/2016,LIFEC,11,55,0,1,0,0,Ligne 161 - DB6,SM2-C,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-C/WAV/,LIFEC_20160911_012222_216.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,4,2016,9,11,1,22,11/09/2016,1:22,10/09/2016,LIFEC,38,57,0,1,0,1,Ligne 161 - DB6,SM2-C,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-C/WAV/,LIFEC_20160911_013208_941.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,4,2016,9,11,1,32,11/09/2016,1:32,10/09/2016,LIFEC,54,59,0,1,2,2,Ligne 161 - DB6,SM2-C,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-C/WAV/,LIFEC_20160912_225807_678.wav,,ChiroSp,ChiroSp,Main,Myosp,4,Myoema,4,2016,9,12,22,58,12/09/2016,22:58,12/09/2016,LIFEC,17,58,0,0,1,0,Ligne 161 - DB6,SM2-C,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-C/WAV/,LIFEC_20160912_234949_169.wav,,ChiroSp,ChiroSp,Main,Myosp,4,Myoema,4,2016,9,12,23,49,12/09/2016,23:49,12/09/2016,LIFEC,40,58,0,1,0,0,Ligne 161 - DB6,SM2-C,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
D:/PlecoBRUX - ligne 161/SM2Bat-C/WAV/,LIFEC_20160912_234959_169.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,4,2016,9,12,23,49,12/09/2016,23:49,12/09/2016,LIFEC,69,57,0,1,1,3,Ligne 161 - DB6,SM2-C,P. Nyssen,Plecobrux,"Cavité - carrière, mine et grotte",
