Dossier;Fichier;Id_avant validation;Id;Validation;Contact;Groupe;IGp;Espece;ISp;Annee;Mois;Jour;Heure;Minute;Date;Temps;Date_nuit;Lieu;NbCris;Fdom;IntMed;Iqual;Ics;Ibuz;Site ;X-WGS84;Y-WGS84;X;Y;Habitat1;Habitat2;Machine;Opérateur;Projet
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_025604_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;2;56;08-08-18;02:56;07-08-18;A-LPB;42;48;75;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_025634_000.wav;ChiroSp;ChiroSp;;Principal;Pip50;5;PippiT;5;2018;8;8;2;56;08-08-18;02:56;07-08-18;A-LPB;7;48;0;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_025644_000.wav;PippiT;PippiT;;Principal;Pip50;8;PippiT;8;2018;8;8;2;56;08-08-18;02:56;07-08-18;A-LPB;10;49;86;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_025649_000.wav;PippiT;PippiT;;Principal;Pip50;9;PippiT;9;2018;8;8;2;56;08-08-18;02:56;07-08-18;A-LPB;20;49;78;7;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_025654_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;2;56;08-08-18;02:56;07-08-18;A-LPB;46;48;79;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_025659_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;2;56;08-08-18;02:56;07-08-18;A-LPB;53;47;68;5;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_025704_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;2;57;08-08-18;02:57;07-08-18;A-LPB;51;47;75;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_025714_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;2;57;08-08-18;02:57;07-08-18;A-LPB;9;47;91;7;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_025719_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;2;57;08-08-18;02:57;07-08-18;A-LPB;54;48;72;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_025724_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;2;57;08-08-18;02:57;07-08-18;A-LPB;16;48;84;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_025739_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;2;57;08-08-18;02:57;07-08-18;A-LPB;25;48;81;5;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_025744_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;2;57;08-08-18;02:57;07-08-18;A-LPB;49;48;82;7;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_025749_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;2;57;08-08-18;02:57;07-08-18;A-LPB;31;48;68;5;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_025754_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;2;57;08-08-18;02:57;07-08-18;A-LPB;30;49;73;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_025759_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;2;57;08-08-18;02:57;07-08-18;A-LPB;43;48;74;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_025804_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;2;58;08-08-18;02:58;07-08-18;A-LPB;40;48;69;5;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_025839_000.wav;Pip50;Pip50;;Principal;Pip50;8;Pippyg;2;2018;8;8;2;58;08-08-18;02:58;07-08-18;A-LPB;13;50;82;5;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_025844_000.wav;PippiT;PippiT;;Principal;Pip50;9;PippiT;9;2018;8;8;2;58;08-08-18;02:58;07-08-18;A-LPB;38;50;81;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_025849_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;9;2018;8;8;2;58;08-08-18;02:58;07-08-18;A-LPB;28;50;70;5;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_025859_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;7;2018;8;8;2;58;08-08-18;02:58;07-08-18;A-LPB;42;50;80;5;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_025904_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;9;2018;8;8;2;59;08-08-18;02:59;07-08-18;A-LPB;38;50;73;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_025909_000.wav;PippiT;PippiT;;Principal;Pip50;8;PippiT;8;2018;8;8;2;59;08-08-18;02:59;07-08-18;A-LPB;17;51;0;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_025914_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;7;2018;8;8;2;59;08-08-18;02:59;07-08-18;A-LPB;40;50;77;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_025924_000.wav;ChiroSp;ChiroSp;;Principal;Pip50;0;PippiT;0;2018;8;8;2;59;08-08-18;02:59;07-08-18;A-LPB;1;51;0;5;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_025929_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;2;59;08-08-18;02:59;07-08-18;A-LPB;11;49;71;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_025939_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;2;59;08-08-18;02:59;07-08-18;A-LPB;40;48;80;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_025944_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;2;59;08-08-18;02:59;07-08-18;A-LPB;36;48;76;5;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_025949_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;2;59;08-08-18;02:59;07-08-18;A-LPB;20;47;92;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030019_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;0;08-08-18;03:00;07-08-18;A-LPB;6;47;0;7;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030029_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;8;2018;8;8;3;0;08-08-18;03:00;07-08-18;A-LPB;13;48;0;6;8;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030034_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;9;2018;8;8;3;0;08-08-18;03:00;07-08-18;A-LPB;45;48;0;7;8;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030039_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;0;08-08-18;03:00;07-08-18;A-LPB;17;50;78;6;7;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030044_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;8;2018;8;8;3;0;08-08-18;03:00;07-08-18;A-LPB;32;50;78;6;8;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030049_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;6;2018;8;8;3;0;08-08-18;03:00;07-08-18;A-LPB;22;50;74;5;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030054_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;9;2018;8;8;3;0;08-08-18;03:00;07-08-18;A-LPB;64;50;57;7;6;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030059_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;0;08-08-18;03:00;07-08-18;A-LPB;21;50;76;7;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030104_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;9;2018;8;8;3;1;08-08-18;03:01;07-08-18;A-LPB;22;50;86;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030109_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;8;2018;8;8;3;1;08-08-18;03:01;07-08-18;A-LPB;13;49;0;5;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030119_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;6;2018;8;8;3;1;08-08-18;03:01;07-08-18;A-LPB;23;50;0;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030124_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;1;08-08-18;03:01;07-08-18;A-LPB;22;49;87;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030129_000.wav;Pip50;Pip50;;Principal;Pip50;10;PippiT;4;2018;8;8;3;1;08-08-18;03:01;07-08-18;A-LPB;44;52;74;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030134_000.wav;PippiT;PippiT;;Principal;Pip50;9;PippiT;9;2018;8;8;3;1;08-08-18;03:01;07-08-18;A-LPB;1;48;0;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030139_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;6;2018;8;8;3;1;08-08-18;03:01;07-08-18;A-LPB;35;50;79;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030144_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;9;2018;8;8;3;1;08-08-18;03:01;07-08-18;A-LPB;34;50;76;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030149_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;1;08-08-18;03:01;07-08-18;A-LPB;36;47;92;7;2;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030154_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;1;08-08-18;03:01;07-08-18;A-LPB;22;45;87;5;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030204_000.wav;Pip50;Pip50;;Principal;Pip50;10;PippiT;4;2018;8;8;3;2;08-08-18;03:02;07-08-18;A-LPB;8;50;0;7;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030209_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;7;2018;8;8;3;2;08-08-18;03:02;07-08-18;A-LPB;11;48;0;7;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030219_000.wav;PippiT;PippiT;;Principal;Pip50;9;PippiT;9;2018;8;8;3;2;08-08-18;03:02;07-08-18;A-LPB;1;47;272;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030229_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;2;08-08-18;03:02;07-08-18;A-LPB;19;47;0;5;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030234_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;2;08-08-18;03:02;07-08-18;A-LPB;29;46;89;7;2;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030239_000.wav;PippiT;PippiT;;Principal;Pip50;9;PippiT;9;2018;8;8;3;2;08-08-18;03:02;07-08-18;A-LPB;4;46;0;6;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030244_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;2;08-08-18;03:02;07-08-18;A-LPB;25;48;82;7;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030319_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;3;08-08-18;03:03;07-08-18;A-LPB;28;48;87;7;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030324_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;3;08-08-18;03:03;07-08-18;A-LPB;35;47;75;5;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030449_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;4;08-08-18;03:04;07-08-18;A-LPB;7;44;0;8;3;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030454_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;4;08-08-18;03:04;07-08-18;A-LPB;12;45;0;6;2;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030624_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;6;08-08-18;03:06;07-08-18;A-LPB;26;46;90;6;2;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030659_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;6;08-08-18;03:06;07-08-18;A-LPB;25;47;76;5;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030704_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;7;08-08-18;03:07;07-08-18;A-LPB;22;46;87;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030739_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;7;08-08-18;03:07;07-08-18;A-LPB;40;47;74;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_030744_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;7;08-08-18;03:07;07-08-18;A-LPB;12;47;0;4;1;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031039_000.wav;PippiT;PippiT;;Principal;Pip50;9;PippiT;9;2018;8;8;3;10;08-08-18;03:10;07-08-18;A-LPB;7;46;90;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
G:/Life Prairies Bocagères/Reserve d'Aye/SM2A/WAV/;A-LPB_20180808_031044_000.wav;PippiT;PippiT;;Principal;Pip50;10;PippiT;10;2018;8;8;3;10;08-08-18;03:10;07-08-18;A-LPB;47;46;73;6;0;0;Réserve d'Aye;50°12'53'';5°17'48'';216236;100824;Prairie;Bande boisée et alignement d'arbres;SM2-A;C. Brabant et P. Lighezzolo;Life Prairies Bocagères
