Dossier,Fichier,Id_avant validation,Id,Validation,Contact,Groupe,IGp,Espece,ISp,Annee,Mois,Jour,Heure,Minute,Date,Temps,Date_nuit,Lieu,NbCris,Fdom,IntMed,Iqual,Ics,Ibuz,site,N° appareil
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190587_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190586,44,46,88,6,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190588_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190586,44,47,78,6,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190588_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190586,39,46,69,6,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190590_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190586,60,48,77,6,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190590_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190586,68,47,73,4,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190590_20170825_00009_999.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190590,28,46,96,6,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190591_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190590,25,47,145,7,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190591_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190590,15,45,254,9,4,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190592_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190590,41,47,84,6,2,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190592_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190590,64,47,73,5,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190592_20170825_00009_999.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190592,30,46,88,6,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190593_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190592,24,46,106,7,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190594_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190592,22,45,95,6,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190595_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190592,43,48,81,6,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190595_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190592,14,47,74,4,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190596_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190592,58,48,78,5,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190598_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190592,56,47,79,4,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190598_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190592,55,46,76,7,1,4,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190598_20170825_00009_999.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190598,7,45,109,5,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190599_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190598,40,46,84,5,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190599_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190598,18,46,0,6,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190600_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190598,31,46,101,7,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190600_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190598,27,45,101,6,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190601_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190598,48,47,82,6,2,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190601_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190598,18,46,75,5,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190602_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190598,57,46,76,5,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190602_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190598,17,45,99,6,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190604_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190598,43,48,79,6,2,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190604_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190598,38,46,91,6,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190605_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190598,3,33,0,5,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190606_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190598,51,46,85,6,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190606_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190598,23,46,0,5,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190607_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190598,62,47,77,5,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190607_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190598,25,46,102,6,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190608_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190598,43,46,88,6,3,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190608_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190598,74,47,0,5,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190608_20170825_00009_999.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190608,17,45,100,6,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190611_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190608,57,46,80,6,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190611_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190608,66,47,73,5,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190611_20170825_00009_999.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190611,12,45,106,6,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190612_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190611,38,46,98,7,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190612_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190611,20,45,89,6,2,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190613_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190611,47,46,87,6,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190613_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190611,7,46,3,5,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190614_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190611,50,46,79,6,2,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190615_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190611,41,46,80,6,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190615_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190611,40,46,80,6,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190617_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190611,4,47,81,7,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190618_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190611,51,46,81,6,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190618_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190611,12,46,0,4,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190619_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190611,54,46,76,5,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190619_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190611,47,46,82,6,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190619_20170825_00009_999.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190619,51,46,77,5,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190620_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190619,56,46,79,5,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190620_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190619,12,45,0,5,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190621_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190619,21,47,40,6,2,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190622_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190619,4,46,113,5,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190623_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190619,28,47,92,6,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190623_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190619,48,47,73,5,3,6,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190624_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190619,47,47,79,5,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190624_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190619,50,46,68,5,4,6,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190625_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190619,43,46,87,7,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190625_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190619,9,46,0,4,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190626_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190619,57,47,77,6,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190626_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190619,17,45,103,6,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190627_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,8,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190619,3,38,0,6,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190628_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190619,48,47,76,6,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190628_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190619,48,46,73,6,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190628_20170825_00009_999.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190628,6,46,79,5,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190629_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190628,58,46,82,5,2,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190629_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190628,72,46,68,5,2,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190629_20170825_00009_999.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190629,15,45,107,5,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190631_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190629,50,47,79,5,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190631_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190629,52,48,76,6,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190631_20170825_00009_999.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190631,12,45,113,6,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190635_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190631,27,47,94,6,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190636_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190631,16,45,96,6,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190637_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190631,46,47,91,6,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190637_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190631,19,45,159,6,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190638_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190631,1,48,0,5,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190639_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190631,51,47,76,5,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190639_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190631,44,48,81,5,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190639_20170825_00009_999.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190639,10,46,0,6,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190644_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190639,35,46,100,8,1,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190644_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190639,10,44,0,6,3,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190645_20170825_00000_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190639,45,46,87,6,0,0,"1) abri animaux ou 2) vallon culture, fond",18804
F:/batlogger/Plateau Engeland 2017_batlogger/20170829_BL_Ukkel/WAV/,23190645_20170825_00005_000.wav,PippiT,PippiT,,Principal,Pip50,10,PippiT,10,2017,8,25,0,0,25/08/2017,0:00,24/08/2017,23190639,72,48,67,4,3,5,"1) abri animaux ou 2) vallon culture, fond",18804
