Directory,File,Validation,Id,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Site,Opérateur,Habitat1,Habitat2,Machine,Projet
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_230756_170.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,7,11/06/2014,23:07,11/06/2014,SM2-1,9,46,93,5,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_230804_841.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,8,11/06/2014,23:08,11/06/2014,SM2-1,42,48,93,7,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_230809_842.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,6,11,23,8,11/06/2014,23:08,11/06/2014,SM2-1,7,47,0,4,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_230812_543.wav,,PippiT,Main,Pip50,7,PippiT,7,2014,6,11,23,8,11/06/2014,23:08,11/06/2014,SM2-1,49,44,63,7,5,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_230817_175.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,8,11/06/2014,23:08,11/06/2014,SM2-1,50,46,82,7,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_230822_176.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,8,11/06/2014,23:08,11/06/2014,SM2-1,58,45,66,8,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_230827_176.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,8,11/06/2014,23:08,11/06/2014,SM2-1,16,47,57,6,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_230832_630.wav,,PippiT,Main,Pip50,6,PippiT,6,2014,6,11,23,8,11/06/2014,23:08,11/06/2014,SM2-1,88,44,48,8,3,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_230837_631.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,8,11/06/2014,23:08,11/06/2014,SM2-1,62,44,77,8,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_230842_632.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,8,11/06/2014,23:08,11/06/2014,SM2-1,31,47,72,7,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_230845_464.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,8,11/06/2014,23:08,11/06/2014,SM2-1,55,46,78,8,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_230852_242.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,8,11/06/2014,23:08,11/06/2014,SM2-1,41,46,83,8,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_230857_242.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,8,11/06/2014,23:08,11/06/2014,SM2-1,21,44,85,8,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_230901_447.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,9,11/06/2014,23:09,11/06/2014,SM2-1,54,47,80,8,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_230906_448.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,9,11/06/2014,23:09,11/06/2014,SM2-1,28,45,0,8,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_230909_762.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,9,11/06/2014,23:09,11/06/2014,SM2-1,61,47,62,7,2,6,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_230915_068.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,9,11/06/2014,23:09,11/06/2014,SM2-1,70,46,68,9,6,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_230920_068.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,9,11/06/2014,23:09,11/06/2014,SM2-1,70,48,67,7,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_230925_069.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,9,11/06/2014,23:09,11/06/2014,SM2-1,86,48,50,6,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_230930_070.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,9,11/06/2014,23:09,11/06/2014,SM2-1,85,47,0,6,6,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_230935_070.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,6,11,23,9,11/06/2014,23:09,11/06/2014,SM2-1,42,47,0,6,4,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_230940_920.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,9,11/06/2014,23:09,11/06/2014,SM2-1,43,46,84,9,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_230946_668.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,9,11/06/2014,23:09,11/06/2014,SM2-1,51,46,82,8,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_230951_668.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,9,11/06/2014,23:09,11/06/2014,SM2-1,48,45,79,9,3,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_230956_669.wav,,PippiT,Main,Pip50,8,PippiT,8,2014,6,11,23,9,11/06/2014,23:09,11/06/2014,SM2-1,3,44,0,5,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_230958_120.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,9,11/06/2014,23:09,11/06/2014,SM2-1,63,47,72,8,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231003_120.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,10,11/06/2014,23:10,11/06/2014,SM2-1,9,45,87,6,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231005_730.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,10,11/06/2014,23:10,11/06/2014,SM2-1,48,46,87,8,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231010_731.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,10,11/06/2014,23:10,11/06/2014,SM2-1,53,46,81,8,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231015_732.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,10,11/06/2014,23:10,11/06/2014,SM2-1,50,46,73,7,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231023_232.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,10,11/06/2014,23:10,11/06/2014,SM2-1,58,46,0,9,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231028_233.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,10,11/06/2014,23:10,11/06/2014,SM2-1,45,45,0,8,3,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231033_234.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,10,11/06/2014,23:10,11/06/2014,SM2-1,23,45,95,7,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231036_954.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,10,11/06/2014,23:10,11/06/2014,SM2-1,53,45,83,10,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231041_954.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,10,11/06/2014,23:10,11/06/2014,SM2-1,8,45,96,7,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231045_838.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,10,11/06/2014,23:10,11/06/2014,SM2-1,65,46,70,7,7,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231050_839.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,10,11/06/2014,23:10,11/06/2014,SM2-1,8,45,95,8,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231053_826.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,10,11/06/2014,23:10,11/06/2014,SM2-1,66,47,67,8,6,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231058_826.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,10,11/06/2014,23:10,11/06/2014,SM2-1,61,47,74,8,6,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231103_827.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,11,11/06/2014,23:11,11/06/2014,SM2-1,49,46,87,8,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231108_828.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,11,11/06/2014,23:11,11/06/2014,SM2-1,105,48,0,6,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231113_828.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,11,11/06/2014,23:11,11/06/2014,SM2-1,112,48,0,7,4,1,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231120_594.wav,,PippiT,Main,Pip50,6,PippiT,6,2014,6,11,23,11,11/06/2014,23:11,11/06/2014,SM2-1,88,46,41,8,4,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231125_594.wav,,ChiroSp,Main,Pip50,4,PippiT,4,2014,6,11,23,11,11/06/2014,23:11,11/06/2014,SM2-1,17,45,56,6,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231129_222.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,11,11/06/2014,23:11,11/06/2014,SM2-1,52,46,83,8,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231134_223.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,11,11/06/2014,23:11,11/06/2014,SM2-1,15,45,0,7,3,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231140_052.wav,,PippiT,Main,Pip50,8,PippiT,7,2014,6,11,23,11,11/06/2014,23:11,11/06/2014,SM2-1,2,46,0,5,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231143_320.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,11,11/06/2014,23:11,11/06/2014,SM2-1,31,46,93,8,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231148_590.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,11,11/06/2014,23:11,11/06/2014,SM2-1,63,46,60,9,6,1,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231153_590.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,11,11/06/2014,23:11,11/06/2014,SM2-1,132,49,0,6,6,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231158_591.wav,,PippiT,Main,Pip50,10,PippiT,7,2014,6,11,23,11,11/06/2014,23:11,11/06/2014,SM2-1,99,49,0,7,6,5,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231204_000.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,12,11/06/2014,23:12,11/06/2014,SM2-1,115,47,33,7,7,1,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231209_000.wav,,ChiroSp,Main,Pip35,5,Pipnat,4,2014,6,11,23,12,11/06/2014,23:12,11/06/2014,SM2-1,17,41,64,6,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231219_585.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,6,11,23,12,11/06/2014,23:12,11/06/2014,SM2-1,105,47,0,5,3,3,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231224_586.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,12,11/06/2014,23:12,11/06/2014,SM2-1,29,44,0,7,3,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231230_463.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,12,11/06/2014,23:12,11/06/2014,SM2-1,50,45,98,8,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231235_464.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,12,11/06/2014,23:12,11/06/2014,SM2-1,15,45,84,7,3,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231237_189.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,12,11/06/2014,23:12,11/06/2014,SM2-1,10,45,110,6,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231243_304.wav,,Pipnat,Main,Pip35,8,Pipnat,8,2014,6,11,23,12,11/06/2014,23:12,11/06/2014,SM2-1,47,41,86,9,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231248_304.wav,,ChiroSp,Main,Pip35,3,Pipnat,1,2014,6,11,23,12,11/06/2014,23:12,11/06/2014,SM2-1,20,42,0,7,8,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231251_238.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,12,11/06/2014,23:12,11/06/2014,SM2-1,48,46,0,8,8,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231256_239.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,12,11/06/2014,23:12,11/06/2014,SM2-1,21,46,0,5,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231300_304.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,13,11/06/2014,23:13,11/06/2014,SM2-1,81,47,45,7,7,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231305_304.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,13,11/06/2014,23:13,11/06/2014,SM2-1,133,48,0,6,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231310_305.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,13,11/06/2014,23:13,11/06/2014,SM2-1,66,47,0,8,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231315_306.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,13,11/06/2014,23:13,11/06/2014,SM2-1,59,46,72,7,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231320_306.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,13,11/06/2014,23:13,11/06/2014,SM2-1,49,46,86,10,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231325_307.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,13,11/06/2014,23:13,11/06/2014,SM2-1,14,46,0,5,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231328_045.wav,,PippiT,Main,Pip50,9,PippiT,9,2014,6,11,23,13,11/06/2014,23:13,11/06/2014,SM2-1,67,46,75,7,5,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231333_046.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,13,11/06/2014,23:13,11/06/2014,SM2-1,43,46,88,7,5,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231339_722.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,13,11/06/2014,23:13,11/06/2014,SM2-1,81,46,0,6,8,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231344_722.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,13,11/06/2014,23:13,11/06/2014,SM2-1,53,47,0,5,6,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231350_064.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,13,11/06/2014,23:13,11/06/2014,SM2-1,51,46,78,7,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231355_065.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,13,11/06/2014,23:13,11/06/2014,SM2-1,51,47,0,6,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231410_065.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,14,11/06/2014,23:14,11/06/2014,SM2-1,64,46,74,7,2,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231415_066.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,14,11/06/2014,23:14,11/06/2014,SM2-1,20,46,80,7,1,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
G:/SM2 Hautes Fagnes/wav-PART2/,SM2-1_0_20140611_231420_378.wav,,PippiT,Main,Pip50,10,PippiT,10,2014,6,11,23,14,11/06/2014,23:14,11/06/2014,SM2-1,58,50,75,6,0,0,Mare C551 Geitzbusch,P. Rousselle,Plan d'eau - mare (< 50m²),buissons isolés,SM2-1,Plecotus Natura 2000
