Dossier,Fichier,Id_avant validation,Id,Validation,Opérateur,Contact,Groupe,IGp,Espece,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Lieu,Machine,Site,Habitat1,Habitat2,NbCris,Fdom,IntMed,Iqual,Ics,Ibuz,Projet
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_020855_000.wav,ChiroSp,ChiroSp,,"Q. Smits, B. Molitor",Principal,Pip35,3,Pipnat,1,2018,7,9,2,8,9/07/2018,2:08,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",22,43,0,4,2,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_020910_000.wav,parasi,parasi,,"Q. Smits, B. Molitor",Principal,parasi,2,parasi,2,2018,7,9,2,9,9/07/2018,2:09,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",4,37,0,2,0,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_020925_000.wav,parasi,parasi,,"Q. Smits, B. Molitor",Principal,parasi,2,parasi,2,2018,7,9,2,9,9/07/2018,2:09,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",4,41,0,2,0,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_020950_000.wav,parasi,parasi,,"Q. Smits, B. Molitor",Principal,parasi,0,parasi,0,2018,7,9,2,9,9/07/2018,2:09,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",13,42,0,3,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_021015_000.wav,ChiroSp,ChiroSp,,"Q. Smits, B. Molitor",Principal,Myosp,0,Myobra,0,2018,7,9,2,10,9/07/2018,2:10,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",2,41,0,2,0,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_021045_000.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,9,2,10,9/07/2018,2:10,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",26,48,90,5,0,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_021050_000.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,9,2,10,9/07/2018,2:10,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",13,46,91,5,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_021055_000.wav,parasi,parasi,,"Q. Smits, B. Molitor",Principal,parasi,2,parasi,2,2018,7,9,2,10,9/07/2018,2:10,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",3,36,0,4,2,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_021115_000.wav,ChiroSp,ChiroSp,,"Q. Smits, B. Molitor",Principal,Myosp,1,Myodau,1,2018,7,9,2,11,9/07/2018,2:11,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",4,42,0,3,2,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_021145_000.wav,parasi,parasi,,"Q. Smits, B. Molitor",Principal,parasi,1,parasi,1,2018,7,9,2,11,9/07/2018,2:11,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",6,41,0,2,3,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_021225_000.wav,ChiroSp,ChiroSp,,"Q. Smits, B. Molitor",Principal,Myosp,0,Myobra,0,2018,7,9,2,12,9/07/2018,2:12,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",4,42,0,2,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_021325_000.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,9,2,13,9/07/2018,2:13,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",16,46,98,5,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_021330_000.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,9,2,13,9/07/2018,2:13,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",28,47,88,5,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_021335_000.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,9,2,13,9/07/2018,2:13,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",11,47,0,5,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_021340_000.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,9,PippiT,9,2018,7,9,2,13,9/07/2018,2:13,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",13,48,54,4,0,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_021345_000.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,8,PippiT,8,2018,7,9,2,13,9/07/2018,2:13,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",8,47,0,4,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_021350_000.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,9,2,13,9/07/2018,2:13,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",8,49,90,6,0,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_021355_000.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,7,PippiT,7,2018,7,9,2,13,9/07/2018,2:13,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",14,44,0,3,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_021420_000.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,8,PippiT,8,2018,7,9,2,14,9/07/2018,2:14,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",5,43,0,3,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_021425_000.wav,parasi,parasi,,"Q. Smits, B. Molitor",Principal,parasi,0,parasi,0,2018,7,9,2,14,9/07/2018,2:14,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",4,42,0,1,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_021511_000.wav,parasi,parasi,,"Q. Smits, B. Molitor",Principal,parasi,0,parasi,0,2018,7,9,2,15,9/07/2018,2:15,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",10,41,0,5,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_021536_000.wav,parasi,parasi,,"Q. Smits, B. Molitor",Principal,parasi,2,parasi,2,2018,7,9,2,15,9/07/2018,2:15,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",5,35,46,4,3,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_021541_000.wav,parasi,parasi,,"Q. Smits, B. Molitor",Principal,parasi,0,parasi,0,2018,7,9,2,15,9/07/2018,2:15,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",14,41,0,3,2,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_021601_000.wav,ChiroSp,ChiroSp,,"Q. Smits, B. Molitor",Principal,Myosp,0,Myobec,0,2018,7,9,2,16,9/07/2018,2:16,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",1,37,0,4,3,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_021621_000.wav,ChiroSp,ChiroSp,,"Q. Smits, B. Molitor",Principal,Myosp,0,Myobec,0,2018,7,9,2,16,9/07/2018,2:16,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",1,35,0,5,3,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_021641_000.wav,parasi,parasi,,"Q. Smits, B. Molitor",Principal,parasi,0,parasi,0,2018,7,9,2,16,9/07/2018,2:16,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",10,41,0,3,4,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_021651_000.wav,parasi,parasi,,"Q. Smits, B. Molitor",Principal,parasi,1,parasi,1,2018,7,9,2,16,9/07/2018,2:16,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",5,37,0,2,0,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_021706_000.wav,ChiroSp,ChiroSp,,"Q. Smits, B. Molitor",Principal,Myosp,0,Myobra,0,2018,7,9,2,17,9/07/2018,2:17,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",3,43,0,3,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_021811_000.wav,parasi,parasi,,"Q. Smits, B. Molitor",Principal,parasi,1,parasi,1,2018,7,9,2,18,9/07/2018,2:18,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",14,33,0,3,4,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_021816_000.wav,parasi,parasi,,"Q. Smits, B. Molitor",Principal,parasi,3,parasi,3,2018,7,9,2,18,9/07/2018,2:18,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",5,35,0,2,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_021826_000.wav,ChiroSp,ChiroSp,,"Q. Smits, B. Molitor",Principal,Myosp,0,Myomyo,0,2018,7,9,2,18,9/07/2018,2:18,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",38,38,0,5,5,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_021831_000.wav,parasi,parasi,,"Q. Smits, B. Molitor",Principal,parasi,4,parasi,4,2018,7,9,2,18,9/07/2018,2:18,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",9,41,0,3,2,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_021921_000.wav,parasi,parasi,,"Q. Smits, B. Molitor",Principal,parasi,3,parasi,3,2018,7,9,2,19,9/07/2018,2:19,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",3,37,0,2,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_021946_000.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,9,2,19,9/07/2018,2:19,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",3,45,0,4,0,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_021951_000.wav,parasi,parasi,,"Q. Smits, B. Molitor",Principal,parasi,1,parasi,1,2018,7,9,2,19,9/07/2018,2:19,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",5,42,0,2,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_022015_000.wav,parasi,parasi,,"Q. Smits, B. Molitor",Principal,parasi,1,parasi,1,2018,7,9,2,20,9/07/2018,2:20,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",6,44,0,2,2,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_022045_000.wav,parasi,parasi,,"Q. Smits, B. Molitor",Principal,parasi,0,parasi,0,2018,7,9,2,20,9/07/2018,2:20,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",8,42,0,2,2,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_022100_000.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,9,2,21,9/07/2018,2:21,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",23,47,94,6,2,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_022105_000.wav,ChiroSp,ChiroSp,,"Q. Smits, B. Molitor",Principal,Myosp,0,Myobra,0,2018,7,9,2,21,9/07/2018,2:21,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",4,42,0,1,0,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_022200_000.wav,parasi,parasi,,"Q. Smits, B. Molitor",Principal,parasi,0,parasi,0,2018,7,9,2,22,9/07/2018,2:22,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",5,42,0,2,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_022215_000.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,8,2018,7,9,2,22,9/07/2018,2:22,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",5,43,95,6,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_022220_000.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,9,2,22,9/07/2018,2:22,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",13,47,0,6,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_022225_000.wav,parasi,parasi,,"Q. Smits, B. Molitor",Principal,parasi,1,parasi,1,2018,7,9,2,22,9/07/2018,2:22,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",3,41,0,0,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_022230_000.wav,parasi,parasi,,"Q. Smits, B. Molitor",Principal,parasi,1,parasi,1,2018,7,9,2,22,9/07/2018,2:22,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",4,41,0,3,2,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_022300_000.wav,ChiroSp,ChiroSp,,"Q. Smits, B. Molitor",Principal,Myosp,0,Myobra,0,2018,7,9,2,23,9/07/2018,2:23,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",2,41,222,1,0,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_022305_000.wav,ChiroSp,ChiroSp,,"Q. Smits, B. Molitor",Principal,Pip35,2,Pipkuh,2,2018,7,9,2,23,9/07/2018,2:23,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",10,41,0,3,2,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_022320_000.wav,parasi,parasi,,"Q. Smits, B. Molitor",Principal,parasi,0,parasi,0,2018,7,9,2,23,9/07/2018,2:23,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",6,41,0,2,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_022325_000.wav,parasi,parasi,,"Q. Smits, B. Molitor",Principal,parasi,1,parasi,1,2018,7,9,2,23,9/07/2018,2:23,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",3,37,0,2,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_022330_000.wav,parasi,parasi,,"Q. Smits, B. Molitor",Principal,parasi,1,parasi,1,2018,7,9,2,23,9/07/2018,2:23,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",4,41,0,3,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_022555_000.wav,parasi,parasi,,"Q. Smits, B. Molitor",Principal,parasi,0,parasi,0,2018,7,9,2,25,9/07/2018,2:25,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",4,43,0,3,0,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_022600_000.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,9,2,26,9/07/2018,2:26,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",19,47,55,7,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_022605_000.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,6,PippiT,6,2018,7,9,2,26,9/07/2018,2:26,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",4,45,0,5,0,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_022610_000.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,9,2,26,9/07/2018,2:26,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",12,47,0,5,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_022615_000.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,9,2,26,9/07/2018,2:26,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",21,48,77,5,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_022730_000.wav,parasi,parasi,,"Q. Smits, B. Molitor",Principal,parasi,3,parasi,3,2018,7,9,2,27,9/07/2018,2:27,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",5,42,0,2,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_022740_000.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,9,2,27,9/07/2018,2:27,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",9,44,106,7,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_022810_000.wav,ChiroSp,ChiroSp,,"Q. Smits, B. Molitor",Principal,Myosp,0,Myobra,0,2018,7,9,2,28,9/07/2018,2:28,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",20,47,88,2,2,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_022820_000.wav,ChiroSp,ChiroSp,,"Q. Smits, B. Molitor",Principal,Myosp,4,Myoema,1,2018,7,9,2,28,9/07/2018,2:28,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",49,56,51,4,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_022825_000.wav,ChiroSp,ChiroSp,,"Q. Smits, B. Molitor",Principal,Myosp,0,Myomys,0,2018,7,9,2,28,9/07/2018,2:28,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",23,48,65,4,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_022900_000.wav,ChiroSp,parasi,C. Brabant,"Q. Smits, B. Molitor",Principal,Barbar,0,Barbar,0,2018,7,9,2,29,9/07/2018,2:29,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",5,34,0,5,2,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_022905_000.wav,parasi,parasi,,"Q. Smits, B. Molitor",Principal,parasi,1,parasi,1,2018,7,9,2,29,9/07/2018,2:29,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",5,35,0,3,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_022910_000.wav,ChiroSp,ChiroSp,,"Q. Smits, B. Molitor",Principal,Myosp,1,Myobec,1,2018,7,9,2,29,9/07/2018,2:29,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",20,37,0,5,4,2,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_022940_000.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,9,2,29,9/07/2018,2:29,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",9,47,0,6,0,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_022945_000.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,9,2,29,9/07/2018,2:29,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",5,47,139,7,2,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_022950_000.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,9,2,29,9/07/2018,2:29,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",11,48,0,4,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_022955_000.wav,ChiroSp,ChiroSp,,"Q. Smits, B. Molitor",Principal,Pip50,0,PippiT,0,2018,7,9,2,29,9/07/2018,2:29,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",2,41,350,4,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_023025_000.wav,ChiroSp,ChiroSp,,"Q. Smits, B. Molitor",Principal,Pip50,5,PippiT,5,2018,7,9,2,30,9/07/2018,2:30,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",7,43,0,5,2,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_023040_000.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,9,2,30,9/07/2018,2:30,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",7,47,68,7,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_023045_000.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,9,2,30,9/07/2018,2:30,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",18,48,89,5,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_023055_000.wav,parasi,parasi,,"Q. Smits, B. Molitor",Principal,parasi,0,parasi,0,2018,7,9,2,30,9/07/2018,2:30,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",5,41,0,2,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_023110_000.wav,parasi,parasi,,"Q. Smits, B. Molitor",Principal,parasi,1,parasi,1,2018,7,9,2,31,9/07/2018,2:31,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",5,38,8,4,1,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_023140_000.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,9,2,31,9/07/2018,2:31,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",10,46,114,7,0,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_023205_000.wav,parasi,parasi,,"Q. Smits, B. Molitor",Principal,parasi,1,parasi,1,2018,7,9,2,32,9/07/2018,2:32,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",5,38,0,4,2,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_023220_000.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,9,2,32,9/07/2018,2:32,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",7,47,0,5,2,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_023225_000.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,9,2,32,9/07/2018,2:32,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",8,47,155,6,0,0,Barba_Lux
G:/WE Barba/SM2E/WAV/,E-LPB_20180709_023240_000.wav,PippiT,PippiT,,"Q. Smits, B. Molitor",Principal,Pip50,10,PippiT,10,2018,7,9,2,32,9/07/2018,2:32,8/07/2018,E-LPB,SM2-E,Grand Hez_Muno,Forêt feuillue,"Chemin (induré, circulation véhicule lents)",14,47,97,7,0,0,Barba_Lux
