Directory,File,Validation,Id,Id_avant validation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Opérateur,Site,Machine,Projet,Habitat1,Habitat2
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_043804_108.wav,,ChiroSp,ChiroSp,Main,Pip50,0,PippiT,0,2015,8,4,4,38,4/08/2015,4:38,3/08/2015,SM2-BXL,5,42,193,9,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_044400_963.wav,,ChiroSp,ChiroSp,Main,ENVsp,0,Eptser,0,2015,8,4,4,44,4/08/2015,4:44,3/08/2015,SM2-BXL,28,29,124,4,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_044405_963.wav,,ChiroSp,ChiroSp,Main,ENVsp,2,Eptser,0,2015,8,4,4,44,4/08/2015,4:44,3/08/2015,SM2-BXL,31,37,127,6,4,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_044640_315.wav,,PippiT,PippiT,Main,Pip50,7,PippiT,7,2015,8,4,4,46,4/08/2015,4:46,3/08/2015,SM2-BXL,34,44,102,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_044645_315.wav,,ChiroSp,ChiroSp,Main,Pip50,4,PippiT,4,2015,8,4,4,46,4/08/2015,4:46,3/08/2015,SM2-BXL,3,43,0,6,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_045113_760.wav,,ChiroSp,ChiroSp,Main,Pip50,3,PippiT,3,2015,8,4,4,51,4/08/2015,4:51,3/08/2015,SM2-BXL,3,43,0,5,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_050111_205.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,5,1,4/08/2015,5:01,3/08/2015,SM2-BXL,26,46,157,10,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_050116_205.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,5,1,4/08/2015,5:01,3/08/2015,SM2-BXL,1,46,0,5,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_050435_823.wav,P. Nyssen,Myosp,ChiroSp,Main,Pip35,3,Pipkuh,3,2015,8,4,5,4,4/08/2015,5:04,3/08/2015,SM2-BXL,54,42,91,5,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_050440_823.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myobec,0,2015,8,4,5,4,4/08/2015,5:04,3/08/2015,SM2-BXL,11,41,95,6,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_051023_967.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,9,2015,8,4,5,10,4/08/2015,5:10,3/08/2015,SM2-BXL,26,49,154,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_052431_953.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,5,24,4/08/2015,5:24,3/08/2015,SM2-BXL,24,47,90,9,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_053148_104.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,5,31,4/08/2015,5:31,3/08/2015,SM2-BXL,45,47,87,10,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_053153_104.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,5,31,4/08/2015,5:31,3/08/2015,SM2-BXL,49,47,81,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_053158_104.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,5,31,4/08/2015,5:31,3/08/2015,SM2-BXL,10,45,85,8,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_053330_356.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,5,33,4/08/2015,5:33,3/08/2015,SM2-BXL,56,48,81,10,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_053335_356.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,5,33,4/08/2015,5:33,3/08/2015,SM2-BXL,11,46,85,5,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_053410_324.wav,,ChiroSp,ChiroSp,Main,Pip50,3,PippiT,3,2015,8,4,5,34,4/08/2015,5:34,3/08/2015,SM2-BXL,38,44,85,9,2,1,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_053415_324.wav,,ChiroSp,ChiroSp,Main,Pip35,4,Pipnat,4,2015,8,4,5,34,4/08/2015,5:34,3/08/2015,SM2-BXL,23,43,81,10,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_054258_788.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,5,42,4/08/2015,5:42,3/08/2015,SM2-BXL,34,44,84,7,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_054328_681.wav,,PippiT,PippiT,Main,Pip50,7,PippiT,7,2015,8,4,5,43,4/08/2015,5:43,3/08/2015,SM2-BXL,9,44,90,6,4,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav/,SM2-BXL_0_20150804_054348_215.wav,P. Nyssen,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,4,5,43,4/08/2015,5:43,3/08/2015,SM2-BXL,25,48,72,7,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/NOISE/,SM2-BXL_20150801_215549_845.wav,,ChiroSp,ChiroSp,Main,ENVsp,3,Nyclei,3,2015,8,1,21,55,1/08/2015,21:55,1/08/2015,SM2-BXL,1,25,1016,7,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150801_220725_000.wav,,ChiroSp,ChiroSp,Main,ENVsp,4,Eptnil,3,2015,8,1,22,7,1/08/2015,22:07,1/08/2015,SM2-BXL,12,29,131,5,3,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150801_220730_000.wav,,ENVsp,ENVsp,Main,ENVsp,8,Eptnil,4,2015,8,1,22,7,1/08/2015,22:07,1/08/2015,SM2-BXL,26,30,112,8,4,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150801_221430_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,8,2015,8,1,22,14,1/08/2015,22:14,1/08/2015,SM2-BXL,2,46,0,6,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150801_221435_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,1,22,14,1/08/2015,22:14,1/08/2015,SM2-BXL,17,45,117,7,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/NOISE/,SM2-BXL_20150801_222125_000.wav,P. Nyssen,ChiroSp,ChiroSp,Main,Myosp,1,Myobec,1,2015,8,1,22,21,1/08/2015,22:21,1/08/2015,SM2-BXL,2,35,0,4,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150801_222400_000.wav,,ChiroSp,ChiroSp,Main,ENVsp,5,Eptnil,0,2015,8,1,22,24,1/08/2015,22:24,1/08/2015,SM2-BXL,3,29,0,5,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150801_222430_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,9,2015,8,1,22,24,1/08/2015,22:24,1/08/2015,SM2-BXL,2,46,0,5,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150801_223150_000.wav,P. Nyssen,ENVsp,ENVsp,Main,ENVsp,6,Eptnil,5,2015,8,1,22,31,1/08/2015,22:31,1/08/2015,SM2-BXL,3,29,39,5,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150801_223300_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,1,22,33,1/08/2015,22:33,1/08/2015,SM2-BXL,21,46,167,9,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150801_223630_000.wav,,ChiroSp,ChiroSp,Main,ENVsp,0,Nyclei,0,2015,8,1,22,36,1/08/2015,22:36,1/08/2015,SM2-BXL,2,30,136,4,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150801_224645_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,1,22,46,1/08/2015,22:46,1/08/2015,SM2-BXL,4,46,0,6,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150801_224735_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,8,2015,8,1,22,47,1/08/2015,22:47,1/08/2015,SM2-BXL,15,48,192,7,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/NOISE/,SM2-BXL_20150801_224825_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,9,2015,8,1,22,48,1/08/2015,22:48,1/08/2015,SM2-BXL,2,47,0,5,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150801_224830_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,1,22,48,1/08/2015,22:48,1/08/2015,SM2-BXL,18,47,276,9,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150801_225125_000.wav,,PippiT,PippiT,Main,Pip50,8,PippiT,8,2015,8,1,22,51,1/08/2015,22:51,1/08/2015,SM2-BXL,8,44,303,8,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150801_225130_000.wav,,ChiroSp,ChiroSp,Main,Pip50,3,PippiT,3,2015,8,1,22,51,1/08/2015,22:51,1/08/2015,SM2-BXL,3,43,0,6,3,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150801_225135_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,8,2015,8,1,22,51,1/08/2015,22:51,1/08/2015,SM2-BXL,5,46,171,6,3,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150801_225140_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,1,22,51,1/08/2015,22:51,1/08/2015,SM2-BXL,29,47,166,10,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150801_225550_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,1,22,55,1/08/2015,22:55,1/08/2015,SM2-BXL,12,47,148,8,3,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150801_225820_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,1,22,58,1/08/2015,22:58,1/08/2015,SM2-BXL,7,46,100,8,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150801_225825_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,1,22,58,1/08/2015,22:58,1/08/2015,SM2-BXL,6,45,314,9,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150801_230700_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,1,23,7,1/08/2015,23:07,1/08/2015,SM2-BXL,7,46,0,6,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150801_230705_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,1,23,7,1/08/2015,23:07,1/08/2015,SM2-BXL,22,47,179,10,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150801_230930_000.wav,,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,2,2015,8,1,23,9,1/08/2015,23:09,1/08/2015,SM2-BXL,17,28,128,6,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150801_230935_000.wav,,ENVsp,ENVsp,Main,ENVsp,10,Vesmur,2,2015,8,1,23,9,1/08/2015,23:09,1/08/2015,SM2-BXL,14,28,259,8,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150801_231145_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,1,23,11,1/08/2015,23:11,1/08/2015,SM2-BXL,7,47,211,8,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150801_231150_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,8,2015,8,1,23,11,1/08/2015,23:11,1/08/2015,SM2-BXL,3,47,0,6,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150801_232335_000.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2015,8,1,23,23,1/08/2015,23:23,1/08/2015,SM2-BXL,1,47,0,6,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150801_232914_960.wav,P. Nyssen,Myosp,ChiroSp,Main,Myosp,5,Myobec,1,2015,8,1,23,29,1/08/2015,23:29,1/08/2015,SM2-BXL,16,44,69,6,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150801_232919_960.wav,P. Nyssen,Myosp,Myosp,Main,Myosp,7,Myobec,1,2015,8,1,23,29,1/08/2015,23:29,1/08/2015,SM2-BXL,38,43,68,6,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150801_233609_903.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,1,23,36,1/08/2015,23:36,1/08/2015,SM2-BXL,19,47,167,8,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150801_233756_556.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,1,23,37,1/08/2015,23:37,1/08/2015,SM2-BXL,6,45,96,9,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150801_233800_000.wav,,ChiroSp,ChiroSp,Main,Pip50,5,PippiT,5,2015,8,1,23,38,1/08/2015,23:38,1/08/2015,SM2-BXL,3,44,0,6,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150801_234523_340.wav,,ChiroSp,ChiroSp,Main,ENVsp,2,Nyclei,2,2015,8,1,23,45,1/08/2015,23:45,1/08/2015,SM2-BXL,2,27,0,4,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_000256_125.wav,,ChiroSp,ChiroSp,Main,Pip50,5,PippiT,5,2015,8,2,0,2,2/08/2015,0:02,1/08/2015,SM2-BXL,10,44,175,8,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_000300_000.wav,,ChiroSp,ChiroSp,Main,Pip50,3,PippiT,3,2015,8,2,0,3,2/08/2015,0:03,1/08/2015,SM2-BXL,4,43,178,6,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_001045_656.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,2,0,10,2/08/2015,0:10,1/08/2015,SM2-BXL,13,47,174,8,0,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_001955_657.wav,,PippiT,PippiT,Main,Pip50,6,PippiT,6,2015,8,2,0,19,2/08/2015,0:19,1/08/2015,SM2-BXL,11,43,365,8,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_003448_935.wav,P. Nyssen,PippiT,PippiT,Main,Pip50,10,PippiT,10,2015,8,2,0,34,2/08/2015,0:34,1/08/2015,SM2-BXL,35,46,110,10,5,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/,SM2-BXL_20150802_003448_935.wav,P. Nyssen,Plesp,ChiroSp,Secondary,Plesp,3,Pleaus,1,2015,8,2,0,34,2/08/2015,0:34,1/08/2015,SM2-BXL,2,26,105,4,2,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
E:/SM2 Bruxelles 2015/Ecoduc20150801-04_CecileHerr/wav2/NOISE/,SM2-BXL_20150802_003453_935.wav,,parasi,parasi,Main,parasi,0,parasi,0,2015,8,2,0,34,2/08/2015,0:34,1/08/2015,SM2-BXL,5,26,116,4,1,0,C. Herr,Ecoduc chemin de fer 161 - Watermael-Boitsfort,SM2,Plecobrux,Forêt feuillue,"Route (induré, circulation véhicule rapide)"
